1,2
t1946,t2935
t2723,t102
t654,t2632
t3907,t922
t446,t1265
t1324,t662
t867,t1282
t33,t1592
t1487,t666
t3810,t2896
t3215,t3583
t4087,t3562
t573,t574
t1197,t4140
t4184,t4185
t145,t144
t3689,t1812
t236,t1377
t2182,t3418
t4228,t4412
t231,t3945
t1191,t1190
t4327,t4371
t1223,t1419
t3408,t1950
t3533,t2213
t1996,t4319
t399,t2974
t2044,t1738
t1527,t4291
t207,t938
t2846,t2847
t4045,t153
t3208,t2842
t1970,t1097
t1390,t1952
t3465,t604
t2693,t1713
t3626,t678
t640,t4328
t3796,t2229
t3790,t1809
t4372,t2280
t2720,t1265
t2714,t3819
t954,t1095
t2863,t346
t127,t3193
t3239,t348
t293,t797
t1817,t2545
t1806,t4039
t1561,t1599
t4057,t4141
t2419,t1865
t2238,t2239
t4400,t340
t4079,t728
t3470,t3781
t4255,t1710
t1234,t3528
t194,t3591
t3947,t3946
t1816,t1563
t1148,t347
t3096,t369
t3545,t3097
t3284,t1411
t553,t3537
t3501,t2594
t996,t3511
t3046,t389
t3978,t3979
t293,t798
t941,t2839
t188,t189
t1555,t4415
t1001,t3705
t1972,t532
t775,t2674
t904,t151
t2971,t72
t4432,t4433
t1990,t1780
t1668,t1587
t1493,t1837
t3233,t521
t2270,t1144
t909,t4446
t1174,t3198
t761,t2674
t2460,t1381
t806,t469
t2649,t1777
t360,t3299
t191,t3770
t4370,t2109
t345,t3688
t496,t412
t804,t805
t920,t417
t3518,t3406
t2397,t412
t3132,t543
t2305,t2334
t39,t2597
t3696,t1855
t3336,t3337
t3798,t3815
t1226,t1102
t20,t1642
t1423,t3600
t3609,t1773
t2208,t780
t3651,t88
t228,t256
t2058,t4334
t3859,t3444
t658,t1413
t1117,t4307
t4058,t1326
t1606,t2026
t2154,t1733
t1354,t1355
t1665,t432
t3187,t1374
t4292,t1945
t2745,t835
t4104,t2934
t919,t2562
t3588,t4259
t2228,t2353
t3130,t625
t163,t1329
t3978,t1128
t2005,t2004
t3304,t1310
t1931,t2300
t1018,t4017
t687,t3800
t1209,t2610
t2858,t2859
t1902,t2946
t3031,t4079
t3193,t790
t1284,t1121
t1989,t2860
t2401,t2639
t145,t583
t1931,t4342
t3517,t1859
t1144,t3576
t3090,t3508
t2367,t3646
t2848,t2849
t259,t755
t317,t1843
t2960,t513
t305,t2684
t3805,t3900
t971,t3665
t3959,t1336
t4342,t2300
t2379,t1527
t3883,t766
t2497,t3847
t706,t2209
t415,t414
t3046,t2365
t1230,t251
t645,t2416
t1109,t4062
t471,t4018
t3882,t3202
t3704,t948
t2840,t3830
t4039,t4038
t653,t539
t2934,t4103
t3364,t2882
t4263,t2746
t2271,t2003
t1412,t1413
t2896,t2897
t3666,t3664
t2714,t1684
t1619,t3249
t4037,t3707
t1180,t4276
t2558,t3315
t2952,t884
t1695,t31
t430,t3243
t1875,t1859
t289,t996
t734,t958
t2093,t180
t383,t1213
t3054,t3053
t2716,t1673
t2502,t2501
t648,t647
t4416,t604
t2880,t1164
t1679,t4327
t4375,t1931
t3060,t441
t2960,t512
t2217,t4288
t3335,t1163
t3043,t531
t2133,t988
t427,t539
t293,t156
t630,t3740
t2085,t1764
t1251,t2372
t214,t1734
t4407,t3800
t5,t1
t3286,t2206
t3883,t429
t3517,t2590
t1246,t378
t1771,t1769
t2182,t721
t2103,t3717
t2772,t17
t3602,t4248
t3969,t1955
t2709,t2991
t1025,t3442
t3030,t728
t988,t2510
t3138,t1685
t3953,t1793
t2756,t3050
t4402,t3265
t797,t798
t4363,t450
t2972,t2993
t2668,t1405
t3933,t3052
t3407,t312
t2325,t3188
t2530,t1678
t3364,t1158
t2752,t807
t3655,t3105
t3490,t3489
t3307,t489
t351,t1832
t2632,t3600
t1136,t1138
t2005,t419
t1744,t3833
t3213,t1371
t2979,t4405
t3437,t1430
t1895,t891
t1144,t2281
t3513,t3947
t112,t21
t3091,t2239
t1666,t1667
t2085,t2086
t2383,t3766
t4347,t2589
t2030,t2181
t367,t1377
t165,t3395
t2694,t248
t3534,t2213
t2015,t3183
t2974,t1881
t3173,t1071
t1340,t1226
t3117,t2557
t2986,t2776
t2874,t752
t3862,t2985
t2958,t2580
t4274,t4275
t3801,t3195
t939,t932
t3198,t3199
t2865,t1920
t2319,t1530
t1283,t174
t4104,t4103
t64,t416
t958,t1751
t399,t1881
t1777,t546
t1158,t2882
t3293,t3059
t2949,t937
t1779,t1544
t1606,t4122
t2708,t1357
t1132,t1084
t4001,t3033
t146,t1624
t1138,t3611
t2266,t2268
t3506,t1060
t291,t2584
t1526,t323
t951,t696
t4057,t3159
t3651,t2123
t219,t296
t4278,t2249
t20,t2256
t687,t2812
t2217,t1951
t2877,t3383
t309,t1620
t743,t4351
t2545,t2546
t2189,t1143
t2878,t2880
t1322,t4332
t920,t460
t138,t3399
t1466,t989
t766,t429
t2612,t1600
t2491,t2823
t3872,t3207
t377,t161
t2009,t348
t3921,t2880
t1743,t1485
t2479,t2719
t1390,t1919
t3624,t4038
t545,t1599
t3221,t4121
t4126,t3653
t3628,t2395
t3138,t3135
t4304,t1355
t1443,t2490
t1130,t1699
t400,t1118
t4084,t3056
t1549,t2464
t2907,t2903
t1310,t2581
t4296,t680
t3650,t452
t4067,t2564
t3039,t457
t2350,t3136
t1710,t1709
t1871,t2441
t3605,t3937
t1833,t4113
t3650,t3973
t981,t982
t1759,t1391
t3801,t373
t4232,t2082
t797,t156
t4403,t1733
t319,t2348
t950,t3971
t2717,t615
t528,t3682
t3047,t2365
t824,t821
t2135,t1659
t2697,t1226
t183,t2343
t760,t2744
t1685,t3135
t3960,t819
t2327,t3841
t990,t2168
t2785,t3756
t2763,t3427
t3549,t4270
t766,t2226
t326,t3247
t3465,t4416
t584,t1640
t2668,t1406
t3351,t1915
t3331,t2746
t2702,t4290
t1649,t3773
t850,t1408
t3173,t2156
t2837,t1097
t4407,t2812
t2824,t2827
t4171,t260
t3040,t526
t138,t140
t3804,t3766
t410,t601
t437,t2134
t1695,t1692
t1833,t4112
t4213,t91
t390,t1380
t4324,t1883
t1679,t1553
t811,t2990
t1442,t802
t1671,t1849
t3333,t3332
t3388,t1885
t1307,t3708
t2059,t3283
t1165,t2386
t2744,t3236
t630,t98
t2753,t3442
t1946,t1093
t59,t3207
t2142,t3807
t1200,t3844
t1680,t3119
t824,t822
t3106,t680
t1560,t64
t652,t73
t1870,t1541
t2312,t3725
t1156,t2882
t1993,t1994
t1016,t3903
t1716,t2348
t4249,t991
t1500,t2737
t1612,t2533
t2446,t3290
t696,t4116
t413,t414
t888,t2776
t3717,t3715
t2590,t1875
t2825,t4
t2255,t2174
t1354,t4156
t4318,t984
t1456,t3415
t3871,t639
t3388,t2355
t2272,t3220
t3289,t3700
t2139,t319
t765,t3886
t2871,t752
t1647,t1646
t519,t158
t1079,t2673
t4292,t2580
t2077,t4233
t3988,t1961
t618,t617
t441,t922
t295,t1582
t4063,t3282
t73,t3862
t2794,t2173
t1159,t282
t2362,t1831
t2199,t2358
t3376,t2284
t998,t2707
t1999,t2001
t3124,t3430
t368,t1215
t1047,t2686
t4150,t4149
t983,t161
t3730,t3729
t921,t1210
t1781,t1921
t519,t2400
t1210,t2610
t1375,t4155
t657,t3909
t1901,t2585
t2324,t2678
t1361,t1362
t397,t1818
t1431,t366
t2875,t3383
t2146,t2931
t4372,t1882
t3373,t649
t1613,t3532
t3133,t458
t2678,t330
t1413,t3919
t3498,t1712
t1769,t3786
t3525,t349
t3151,t3959
t180,t2094
t4387,t2889
t2014,t1277
t2615,t692
t317,t4080
t4444,t2839
t1686,t1747
t3826,t1692
t3666,t3911
t4076,t1451
t1156,t1158
t1668,t1585
t4067,t4066
t2235,t2234
t4024,t1732
t1015,t3090
t1086,t4397
t1114,t1920
t680,t673
t3138,t1867
t3638,t1357
t3057,t1254
t180,t4151
t3995,t3064
t3420,t3332
t4378,t1952
t4297,t3449
t3428,t3427
t3623,t2599
t1775,t1458
t802,t1627
t1665,t848
t3373,t648
t1246,t382
t2215,t2608
t854,t1116
t289,t935
t4029,t1732
t2329,t758
t2270,t3576
t392,t2984
t2131,t2130
t819,t266
t2325,t3189
t1306,t3708
t2125,t88
t2004,t419
t2796,t2814
t4189,t4083
t57,t2501
t3628,t1911
t1256,t564
t1026,t3405
t1685,t1867
t3769,t252
t3536,t190
t3428,t2763
t1236,t1760
t1405,t1406
t186,t2486
t2717,t3448
t1280,t1100
t1600,t3406
t3127,t2756
t2596,t1738
t1129,t2922
t1757,t2129
t674,t672
t2986,t888
t1518,t3438
t2791,t3360
t804,t436
t4213,t1800
t3382,t2925
t1201,t1190
t628,t4125
t2625,t4155
t4157,t2140
t4094,t1185
t2630,t1063
t3225,t3226
t2113,t2045
t2473,t1923
t1170,t3054
t4218,t2871
t7,t1498
t4211,t3244
t354,t3887
t824,t275
t734,t1751
t1397,t4394
t488,t2920
t919,t915
t733,t732
t1178,t4262
t2454,t4229
t4441,t29
t4121,t3662
t3460,t3444
t1287,t1571
t3473,t1905
t2496,t2095
t382,t378
t1679,t4371
t191,t2203
t3664,t3911
t2075,t2077
t3859,t3460
t2639,t2399
t1435,t2057
t3228,t2059
t167,t166
t3412,t312
t2215,t4393
t3551,t1803
t1853,t2516
t4457,t4437
t4448,t4445
t3848,t3704
t712,t1624
t4036,t1419
t4039,t3624
t2284,t3377
t1024,t3246
t2100,t531
t2523,t751
t3858,t1954
t47,t3595
t811,t3587
t2553,t1872
t2125,t3651
t901,t885
t1130,t2806
t1877,t3376
t3414,t4440
t3286,t4285
t2107,t3371
t3267,t1449
t1776,t1488
t564,t74
t2130,t2929
t207,t794
t4200,t3678
t3737,t3580
t2969,t646
t2743,t2073
t2419,t1438
t3437,t1429
t2890,t1151
t954,t1755
t2384,t3766
t3930,t2155
t1014,t3415
t2979,t2751
t4393,t2608
t3821,t2278
t868,t1282
t3342,t178
t1070,t4350
t367,t236
t1030,t260
t1573,t1557
t721,t3418
t4118,t3548
t684,t1818
t526,t3238
t2835,t4430
t1001,t1002
t555,t2990
t1170,t3053
t3002,t4312
t1458,t1524
t3518,t1600
t1877,t3377
t1126,t4137
t3647,t235
t2228,t4315
t4304,t4156
t3110,t2925
t2538,t543
t4398,t339
t1650,t3560
t463,t998
t431,t970
t3503,t2097
t2898,t3787
t2126,t3664
t3849,t414
t2205,t932
t2135,t1660
t4026,t1732
t4407,t687
t2948,t21
t2982,t392
t357,t3887
t1541,t913
t589,t243
t59,t3872
t3645,t3934
t1197,t4139
t2373,t4131
t343,t4117
t2268,t2267
t2796,t795
t2321,t967
t1917,t4430
t4378,t1390
t1375,t2625
t636,t2220
t4136,t3407
t1222,t1788
t816,t500
t3221,t1617
t3915,t292
t3995,t3065
t2503,t2505
t3480,t3602
t3709,t3679
t99,t100
t4445,t4446
t4405,t3927
t3253,t2404
t654,t1423
t593,t2695
t456,t4431
t2305,t1182
t2432,t2560
t2980,t2873
t2564,t4066
t1973,t1667
t876,t3739
t636,t1568
t3282,t4062
t1662,t1100
t532,t2224
t3265,t2242
t3897,t77
t1039,t2491
t3979,t1128
t4412,t447
t3366,t3365
t1764,t2086
t2583,t2192
t1573,t2588
t1867,t3135
t3805,t557
t3815,t3354
t2388,t580
t3110,t3382
t4275,t4276
t261,t3969
t1535,t2821
t4298,t3419
t146,t2157
t1697,t160
t2125,t2123
t700,t3229
t317,t315
t1456,t2475
t845,t1665
t1286,t474
t3656,t2063
t3779,t365
t3739,t2844
t3798,t1273
t2250,t3611
t3532,t2533
t4384,t4424
t510,t1415
t730,t2190
t1236,t3231
t3601,t339
t4362,t4363
t3848,t948
t2948,t4410
t392,t1440
t2280,t1882
t2042,t3326
t2215,t953
t126,t1941
t552,t1611
t1234,t3527
t196,t3358
t3307,t2461
t1476,t3585
t163,t3747
t3036,t2755
t831,t3226
t37,t2536
t1492,t1254
t1855,t3700
t3355,t3357
t3473,t1333
t620,t1449
t3296,t3059
t2109,t2965
t807,t808
t3036,t2754
t2584,t4162
t3521,t3520
t3542,t1689
t1272,t2631
t2402,t229
t2826,t1155
t3446,t3366
t3208,t2712
t1085,t479
t1613,t2533
t15,t511
t780,t1485
t3532,t1612
t3816,t3050
t3054,t3055
t1847,t2352
t715,t1373
t91,t1800
t2241,t110
t965,t3126
t491,t3081
t3087,t591
t2789,t2262
t4403,t4404
t2367,t244
t4378,t1919
t2446,t994
t3339,t3987
t3446,t3365
t3047,t3046
t2867,t1920
t1362,t1363
t2758,t995
t3900,t557
t115,t1461
t1653,t674
t615,t3448
t2787,t2161
t584,t1211
t3450,t1421
t4455,t3936
t866,t1726
t818,t819
t451,t374
t4108,t1837
t2488,t2225
t1613,t1612
t2294,t3566
t2462,t989
t2050,t4211
t149,t1779
t3792,t242
t3049,t3033
t3991,t1088
t3293,t3295
t1150,t911
t1136,t3611
t58,t391
t3880,t1286
t3475,t569
t1779,t335
t2093,t2094
t31,t3826
t1057,t2345
t4321,t1587
t3228,t3283
t555,t3587
t641,t1362
t3358,t3355
t3261,t646
t1780,t2572
t2254,t2587
t3740,t96
t3923,t479
t3880,t474
t952,t3971
t1562,t3677
t2103,t3715
t1061,t1756
t3378,t3549
t1960,t1961
t1301,t2637
t2842,t2712
t2315,t2316
t3342,t2822
t2641,t1221
t1623,t4122
t1307,t1306
t1769,t1490
t745,t3418
t3071,t698
t1333,t1905
t3111,t2861
t2798,t2797
t3528,t3527
t4393,t953
t1018,t3152
t1252,t3515
t829,t250
t3741,t17
t2837,t1965
t4265,t3773
t1992,t3316
t335,t1544
t2453,t4229
t3523,t1675
t3040,t3034
t3200,t3199
t3980,t3548
t1519,t2665
t3239,t2009
t3291,t866
t2875,t2877
t2259,t20
t1467,t1839
t2402,t2403
t3793,t3738
t1754,t2234
t2259,t1642
t4316,t3779
t383,t2617
t3709,t4176
t1203,t970
t884,t2949
t1456,t1014
t1991,t3606
t2108,t3461
t4137,t1127
t3630,t810
t286,t3792
t2242,t2244
t3030,t4079
t1167,t1240
t3345,t3383
t3352,t1143
t2991,t4092
t2747,t424
t2865,t1114
t2373,t2377
t4411,t4141
t1098,t3
t3354,t1273
t2562,t915
t1016,t3886
t4186,t2680
t191,t3771
t1972,t2224
t3808,t200
t1771,t3786
t1623,t1606
t2826,t2827
t1653,t672
t515,t1910
t1998,t1027
t2816,t1296
t2603,t497
t3505,t2940
t2628,t4284
t1014,t2475
t2203,t3770
t2401,t2399
t2716,t1011
t295,t1656
t498,t678
t811,t555
t1976,t2737
t1838,t651
t1872,t718
t1026,t3573
t3336,t3987
t1715,t2127
t1748,t513
t4136,t312
t187,t856
t1750,t1805
t3696,t3700
t2706,t2339
t483,t2183
t3650,t3948
t1618,t4347
t799,t2546
t4243,t1267
t1664,t1788
t1442,t1627
t2347,t1596
t4114,t2394
t862,t3723
t1065,t1747
t1870,t913
t1636,t4131
t2822,t178
t4352,t4290
t1440,t2984
t1395,t2480
t4278,t1327
t3800,t2812
t2082,t2081
t3803,t3195
t3378,t1898
t3811,t2740
t1548,t990
t3830,t3831
t2668,t3205
t3490,t2940
t1369,t1955
t2824,t1155
t1503,t4086
t3626,t498
t47,t3596
t2503,t2504
t3490,t3505
t2097,t2789
t589,t1037
t177,t1622
t159,t3704
t1566,t1796
t3883,t2226
t1774,t2069
t725,t268
t1397,t2602
t3820,t1415
t3544,t2470
t1026,t2426
t1488,t3390
t1002,t1347
t3573,t3405
t3040,t3238
t3542,t1688
t2379,t4291
t4390,t2366
t2126,t3911
t2091,t4081
t2888,t2889
t541,t4310
t1223,t4036
t2665,t2667
t2043,t200
t4370,t2559
t2337,t26
t3816,t3127
t2534,t1539
t3915,t3913
t95,t4312
t3424,t3164
t2603,t480
t3980,t4120
t514,t2969
t1843,t4080
t2496,t3482
t3912,t383
t68,t3717
t3155,t4017
t2697,t1102
t1749,t1783
t815,t719
t736,t958
t2952,t2949
t3161,t394
t1759,t467
t4067,t4068
t1369,t261
t3001,t572
t2682,t761
t3003,t4312
t3790,t1808
t2178,t1827
t2337,t25
t712,t2157
t4352,t2702
t1118,t2386
t2602,t4394
t795,t2331
t75,t3747
t3823,t3822
t3089,t4444
t2511,t2510
t1917,t2835
t3960,t818
t1895,t892
t3598,t3063
t2806,t1699
t3068,t3901
t3803,t373
t2797,t3067
t32,t33
t1548,t2168
t1525,t1501
t2708,t3638
t445,t3508
t1984,t644
t436,t805
t4270,t1898
t2357,t826
t2714,t675
t3449,t4298
t2314,t2320
t1001,t1347
t745,t721
t1707,t1708
t3182,t1279
t3802,t707
t1649,t4265
t899,t144
t3541,t616
t278,t4176
t1404,t1075
t3152,t4017
t4120,t3548
t4002,t3399
t4063,t4062
t2750,t3442
t4257,t2437
t1050,t177
t3183,t2011
t2900,t38
t1822,t660
t3034,t526
t3915,t1076
t3136,t2349
t1162,t4086
t1935,t489
t4004,t1596
t517,t2595
t592,t2695
t2478,t4392
t289,t3511
t612,t3916
t3489,t2940
t3295,t3059
t4218,t2874
t3503,t2789
t1368,t2780
t3324,t1054
t3420,t3333
t2366,t1461
t1957,t4338
t3948,t452
t1149,t4222
t2248,t1758
t2467,t600
t3378,t4270
t2131,t2929
t2878,t3921
t140,t3399
t4324,t693
t4254,t1482
t3268,t522
t2777,t574
t4402,t2244
t3720,t3722
t1989,t2147
t520,t944
t2084,t2086
