node_id,entity_type,degree,betweenness,is_articulation_point
id-196,move,361,0.0022718680430429813,False
id-792,pokemon,94,0.0022639880619425862,True
id-700,pokemon,98,0.002249042191031513,True
id-127,ability,46,0.0022337703494643983,False
id-91,move,393,0.0022031249977867637,False
id-34,move,353,0.0021619224299211127,False
id-842,pokemon,76,0.002157341571824325,True
id-231,move,390,0.0021177269461765016,False
id-132,pokemon,6,0.0020166983863085055,True
id-157,ability,19,0.002007630941555403,False
id-523,move,370,0.0020054640107286426,False
id-213,pokemon,99,0.0019945995434325113,True
id-269,move,340,0.0019583538805021212,False
id-181,ability,14,0.0018957024935407866,True
id-280,move,359,0.001894325963315689,False
id-191,pokemon,7,0.001883644219858112,True
id-884,pokemon,86,0.0018813170400161859,True
id-129,move,318,0.001881129436609557,False
id-182,ability,4,0.0018710278325662932,True
id-771,pokemon,48,0.0018643928315369349,True
id-7,ability,23,0.001860842841919017,False
id-275,pokemon,127,0.0018538220539736094,False
id-383,pokemon,90,0.0018427619040370655,True
id-781,pokemon,84,0.001834424920234032,True
id-85,move,321,0.0018252686057710903,False
id-58,move,341,0.0018219432382015044,False
rec-773-dup-0,pokemon,75,0.001801576245259039,False
rec-374-dup-0,move,313,0.0017877189522432445,False
id-834,pokemon,97,0.001764431565671513,False
id-303,pokemon,116,0.001762847993651754,True
id-807,pokemon,106,0.0017434150485735906,True
id-89,pokemon,10,0.0017324062011651671,True
id-104,ability,27,0.0017085219118767923,True
id-866,pokemon,131,0.0016825528163251229,False
id-89,ability,24,0.0016707800082257573,False
id-94,move,331,0.0016502917115615045,False
id-18,ability,25,0.001638879503018387,False
id-446,pokemon,111,0.0016365305045334866,False
rec-270-dup-0,move,301,0.0016092526407185722,False
id-10023,pokemon,62,0.0016047701667956196,False
id-102,ability,32,0.001597297929283559,False
rec-101-dup-0,ability,27,0.0015965693159193427,False
id-742,pokemon,79,0.0015901943673762963,False
id-80,ability,22,0.0015844938983693784,True
rec-157-dup-1,move,319,0.0015745092838556811,False
id-101,ability,23,0.0015703166514801801,False
rec-157-dup-0,move,319,0.0015675435881967827,False
rec-143-dup-0,pokemon,106,0.001559658809240341,False
id-631,pokemon,96,0.0015514643914813504,True
rec-10023-dup-0,pokemon,74,0.0015452023863893132,False
id-537,pokemon,94,0.0015375756966049263,False
id-142,ability,35,0.0015214770861043002,False
id-334,move,300,0.0015118563936444478,False
id-151,ability,34,0.001509318221417145,False
id-157,move,302,0.0014897098820835291,False
id-97,move,286,0.0014879923107268425,False
id-66,ability,27,0.0014382460678586972,False
id-454,pokemon,110,0.0014235688889122989,False
id-590,pokemon,70,0.0014175056530793886,False
id-374,move,275,0.001403957355961147,False
id-119,ability,45,0.0013994260389984562,False
id-237,pokemon,86,0.0013932725719383308,False
id-31,ability,37,0.0013763705126843772,False
id-9,ability,34,0.001368859920192843,False
id-10187,pokemon,98,0.0013671475504323548,False
id-53,ability,42,0.00135335180605026,False
id-36,pokemon,147,0.0013397226230735416,False
id-423,pokemon,77,0.0013248153352813509,False
id-687,pokemon,92,0.0013186905155890892,False
id-25,move,284,0.001315901961602934,False
id-115,move,288,0.0013140392926366117,False
id-93,ability,32,0.001302678539057188,True
id-372,move,264,0.0013017699077908908,False
rec-113-dup-0,move,273,0.001296526651398335,False
id-10172,pokemon,140,0.0012925806947841896,True
id-706,pokemon,95,0.001290892234567533,False
id-270,move,265,0.0012873692304352998,False
id-62,ability,39,0.0012752102479180263,False
rec-113-dup-1,move,273,0.0012698558516245559,False
id-50,ability,31,0.0012554046367390394,False
id-853,pokemon,77,0.0012485113667736415,True
id-264,pokemon,102,0.0012465152094885297,True
id-115,pokemon,124,0.0012345520405855118,False
id-626,pokemon,96,0.0012338135237021353,True
id-91,pokemon,75,0.0012320856175446057,False
id-411,move,271,0.0012232719791159643,False
id-145,ability,25,0.0012182187658421216,False
id-847,pokemon,65,0.0012130257994084153,False
rec-219-dup-1,move,257,0.0012053774899440143,False
rec-173-dup-1,ability,14,0.0012051337127977435,False
id-637,pokemon,91,0.0012009855476314015,True
rec-743-dup-0,pokemon,62,0.0011969906266897116,False
rec-253-dup-0,move,264,0.001189867285428508,False
id-686,pokemon,82,0.0011882288089905503,False
id-10026,pokemon,73,0.0011862582294134866,False
id-681,pokemon,73,0.0011862582294134866,False
id-576,pokemon,91,0.0011856972870789191,False
rec-219-dup-0,move,258,0.0011838600326949838,False
id-428,pokemon,77,0.001181580629668864,False
id-758,pokemon,98,0.0011788556630611302,False
id-99,pokemon,78,0.0011730542917869288,False
id-696,pokemon,95,0.001170899516020804,False
id-184,move,274,0.0011708347387374136,False
id-87,move,259,0.0011700331665917565,False
id-61,ability,24,0.001161890430016206,True
id-173,pokemon,105,0.0011582329134249285,False
rec-5-dup-1,ability,47,0.001157835768189395,False
rec-5-dup-0,ability,44,0.0011563512986480402,False
id-763,pokemon,86,0.001151620688620216,True
rec-743-dup-1,pokemon,59,0.0011467106194033199,False
id-222,item,32,0.0011458308930644813,False
id-743,pokemon,57,0.0011347793460839161,False
id-812,pokemon,113,0.0011310833362384498,True
id-19,ability,20,0.0011255278009696503,False
id-113,move,250,0.0011194407911379652,False
id-127,pokemon,89,0.0011192704292912212,False
rec-20-dup-0,ability,32,0.0011171149125625854,False
id-427,pokemon,72,0.0011119267185779563,False
id-98,pokemon,75,0.0011103534923160108,False
rec-173-dup-0,ability,14,0.0011083338713751992,False
rec-861-dup-0,pokemon,81,0.001105813530238065,False
id-121,pokemon,63,0.00110011381721133,False
id-555,pokemon,114,0.0010973285136461714,False
id-10017,pokemon,114,0.0010973285136461714,False
id-8,ability,28,0.0010906375592433719,False
id-559,pokemon,113,0.001089447120231051,False
id-173,ability,13,0.001086897254448607,False
id-75,ability,41,0.0010841312327156073,False
id-185,pokemon,99,0.0010706491185688105,False
id-219,move,235,0.001067353840461086,False
id-425,pokemon,69,0.001059423079842854,False
id-675,pokemon,133,0.0010570624660268676,False
id-574,pokemon,88,0.001054479600288434,False
id-43,move,255,0.0010541564215868302,False
id-422,pokemon,64,0.001054024927807151,False
id-263,pokemon,90,0.0010508440453093225,True
rec-447-dup-0,move,261,0.0010494762288892825,False
id-818,pokemon,87,0.0010464603203452182,True
rec-86-dup-0,move,255,0.0010460205915989998,False
id-341,pokemon,78,0.0010450267053100375,False
rec-121-dup-0,pokemon,66,0.0010320685891828294,False
id-55,ability,39,0.0010280972605695258,False
rec-76-dup-1,move,228,0.0010250165990895385,False
id-110,ability,17,0.0010239777917914875,False
rec-121-dup-1,pokemon,64,0.00102160454334367,False
rec-591-dup-0,pokemon,50,0.0010213829427946225,False
rec-66-dup-0,ability,31,0.0010164143147369834,False
id-128,pokemon,103,0.0010098147574359678,False
id-769,pokemon,67,0.0010097831449281535,False
id-800,pokemon,108,0.0010080841125453108,False
id-10156,pokemon,108,0.0010080841125453108,False
id-10155,pokemon,108,0.0010080841125453108,False
rec-47-dup-0,ability,29,0.0010021078086528028,False
id-32,ability,17,0.0010016047693497806,False
id-849,pokemon,91,0.0010003429034446786,False
id-777,pokemon,100,0.0009998629260035002,False
id-10115,pokemon,121,0.000998662457624862,True
id-155,ability,27,0.0009976783279396853,False
id-222,pokemon,104,0.000997221094145068,True
id-199,pokemon,134,0.0009920811683328914,False
id-113,pokemon,139,0.000988051130197894,False
id-881,pokemon,79,0.0009856688476111068,False
id-39,pokemon,119,0.000985242445637454,False
id-861,pokemon,71,0.0009826335023375922,False
id-12,pokemon,76,0.0009824364791880846,False
rec-877-dup-0,pokemon,75,0.000978584864206591,False
rec-89-dup-0,move,246,0.000977075843224687,False
id-882,pokemon,81,0.0009734448726809552,False
rec-89-dup-1,move,244,0.0009732706560457705,False
rec-50-dup-0,ability,37,0.0009693669264237815,False
id-3,pokemon,98,0.0009692065539141847,False
id-201,move,257,0.0009679447450787041,False
id-691,pokemon,75,0.0009616121455044255,False
id-621,pokemon,106,0.0009611906354566228,False
id-274,pokemon,102,0.0009604917685356555,False
rec-8-dup-0,ability,30,0.0009537470206062555,False
id-560,pokemon,110,0.0009478134354456517,False
rec-132-dup-0,item,32,0.000944895484365631,False
id-20,ability,28,0.0009429571001940573,False
id-426,pokemon,55,0.0009412838819827439,False
id-412,move,252,0.0009406368728558485,False
id-347,move,263,0.0009385520193082623,False
id-765,pokemon,93,0.0009371880986551831,True
id-107,pokemon,91,0.0009361223705389136,False
id-477,pokemon,91,0.0009348346471565051,False
id-474,pokemon,78,0.0009300675404701226,False
id-253,move,230,0.0009240739823684759,False
rec-76-dup-0,move,219,0.0009233481358162515,False
rec-31-dup-0,ability,41,0.0009166003035018178,False
id-120,pokemon,48,0.0009153984616708056,False
id-356,pokemon,88,0.0009126776253193213,False
id-440,pokemon,86,0.0009114206503543298,False
id-46,ability,57,0.0009061422213436232,True
id-254,pokemon,117,0.0009040869813792738,False
id-795,pokemon,70,0.0009023808791941397,False
rec-428-dup-0,move,247,0.000898671091440328,False
id-14,move,262,0.0008977269382631819,False
id-183,pokemon,110,0.0008976102511230476,False
id-724,pokemon,97,0.0008971978573813144,True
id-643,pokemon,65,0.0008967441984797241,False
id-124,pokemon,109,0.0008939488865737102,True
rec-9-dup-0,ability,35,0.000886049902932185,False
id-690,pokemon,73,0.0008830381565258434,False
rec-35-dup-0,pokemon,109,0.0008765566818175647,False
id-447,move,226,0.0008743017672883607,False
id-839,pokemon,96,0.0008718803543312439,True
rec-10170-dup-0,pokemon,60,0.0008710656054943172,False
rec-10170-dup-1,pokemon,59,0.0008694415203785963,False
id-569,pokemon,81,0.0008686206145580958,True
id-272,item,9,0.0008675194827861952,False
id-258,move,237,0.0008589290272346395,False
id-10186,pokemon,82,0.0008564927023712174,False
id-10119,pokemon,82,0.0008563704252208017,False
id-10120,pokemon,82,0.0008563704252208017,False
id-174,pokemon,98,0.0008546914354490524,False
id-89,move,230,0.0008518814952955961,False
id-150,move,41,0.0008502142575564595,False
rec-8-dup-1,ability,27,0.0008479806504324488,False
id-258,item,14,0.0008465979216127082,False
id-76,move,208,0.0008461476804351356,False
id-143,pokemon,93,0.0008420620350121502,False
id-547,pokemon,90,0.0008407877604351033,False
id-707,move,232,0.0008396837567203964,False
rec-416-dup-1,pokemon,61,0.0008379425975329202,False
rec-120-dup-0,pokemon,51,0.0008366248998715179,False
rec-494-dup-1,pokemon,83,0.0008361707716058208,False
id-801,pokemon,80,0.0008336205183252685,False
id-416,pokemon,56,0.0008231222815145197,False
id-695,pokemon,103,0.0008219797538159227,False
id-439,pokemon,93,0.0008216685111042514,False
rec-194-dup-0,item,12,0.0008207165980200379,False
id-10193,pokemon,146,0.0008173873810494572,True
rec-416-dup-0,pokemon,59,0.0008159994667049581,False
id-1,ability,14,0.0008143517025705838,False
id-184,pokemon,101,0.000812710575279852,False
id-107,ability,20,0.0008111605939244772,False
rec-494-dup-0,pokemon,79,0.0008094542990600362,False
id-851,pokemon,78,0.0008090462998576668,False
id-159,ability,29,0.0008051070915619858,True
id-776,pokemon,111,0.0008025941446373291,True
id-778,pokemon,96,0.0007936886653124114,False
rec-9-dup-1,ability,33,0.0007899877649326524,False
id-494,pokemon,74,0.0007878730862839969,False
rec-526-dup-1,move,216,0.0007861979342319316,False
rec-561-dup-1,pokemon,68,0.0007837455684061189,False
id-802,pokemon,106,0.0007831612231977091,True
id-66,pokemon,104,0.0007831285177777479,False
id-86,move,217,0.0007827754054153777,False
id-632,pokemon,73,0.0007803524973611327,True
id-271,move,225,0.0007803081347454712,False
id-94,item,12,0.0007801351447480722,True
rec-57-dup-0,move,216,0.0007796493587396115,False
id-137,pokemon,74,0.0007765378957632973,False
id-485,pokemon,85,0.0007765311567518791,True
id-10180,pokemon,89,0.0007745408774812326,True
id-865,pokemon,74,0.0007735398626432691,True
id-754,pokemon,84,0.0007668151148531955,False
id-786,pokemon,80,0.0007650423924667146,False
id-119,pokemon,73,0.0007650147483107555,False
id-618,pokemon,90,0.0007624351062812646,False
id-14,ability,16,0.0007615205636510723,False
id-399,move,240,0.0007614979917314459,False
id-873,pokemon,75,0.0007591405630733418,False
id-601,pokemon,47,0.0007566208611352465,False
id-126,move,207,0.0007476987928777451,False
id-694,pokemon,79,0.000743685832189919,False
id-628,pokemon,86,0.0007380759962908565,False
id-44,move,232,0.0007373574088318401,False
rec-526-dup-0,move,213,0.0007361706465032579,False
id-10178,pokemon,108,0.0007316253726287216,False
id-10177,pokemon,108,0.0007316253726287216,False
id-132,item,27,0.0007297907981365599,False
id-846,pokemon,42,0.000728706403804618,False
rec-556-dup-1,pokemon,63,0.0007281647518305095,False
id-526,move,196,0.0007257456641959245,False
rec-157-dup-1,ability,18,0.0007256828076096953,False
rec-157-dup-0,ability,18,0.0007256828076096953,False
rec-59-dup-0,move,235,0.0007254541470362093,False
id-90,pokemon,50,0.0007228939645283666,False
id-10106,pokemon,93,0.0007218173782892991,False
id-276,move,225,0.000721674390184672,False
id-25,pokemon,88,0.0007209350201931101,False
id-197,ability,15,0.000720892475816291,False
id-306,pokemon,132,0.0007160617990044388,False
rec-643-dup-0,pokemon,73,0.0007140405562805063,False
id-841,pokemon,67,0.0007139790611027802,True
rec-453-dup-0,pokemon,85,0.0007136507782089524,False
id-573,pokemon,89,0.0007135796648178893,False
rec-5-dup-0,move,213,0.0007108876517965512,False
id-9,move,205,0.0007084292005392206,False
id-453,pokemon,75,0.0007042784847173853,False
id-242,move,231,0.0007039148869517575,False
id-149,pokemon,124,0.0007010141442696566,False
id-727,pokemon,131,0.0007005204743850285,False
rec-143-dup-0,ability,11,0.0006998909859880619,False
id-260,pokemon,104,0.0006996933026995124,False
id-876,pokemon,82,0.000695639469936699,False
rec-91-dup-0,ability,18,0.0006949677311440119,False
id-557,pokemon,74,0.0006941477671376187,False
id-468,pokemon,127,0.0006934077151277016,False
id-810,pokemon,85,0.0006904494118824331,False
rec-575-dup-1,pokemon,62,0.0006902891072374878,False
id-47,ability,27,0.0006902676277113051,False
id-204,move,196,0.0006866857711472771,False
id-572,pokemon,84,0.0006843326319284719,False
id-52,ability,12,0.000683894731548005,False
id-894,pokemon,60,0.0006832089525158085,True
id-526,pokemon,75,0.0006826747947177956,False
rec-833-dup-0,pokemon,38,0.000682090234518653,False
id-56,move,205,0.0006817605022062337,False
id-816,pokemon,67,0.0006811221071275164,False
id-298,pokemon,81,0.0006810132475086043,False
id-2,pokemon,80,0.0006794932126059611,False
id-10105,pokemon,90,0.0006794467960883096,False
id-836,pokemon,64,0.0006762472341660913,False
id-10175,pokemon,100,0.0006759401594914107,False
id-819,pokemon,57,0.0006718070824864561,False
rec-532-dup-0,pokemon,67,0.0006679888577343668,False
rec-90-dup-0,pokemon,51,0.0006675021746294798,False
id-102,pokemon,72,0.0006671388460656167,True
id-346,pokemon,76,0.0006667131688724609,False
rec-90-dup-1,pokemon,50,0.0006629909582481329,False
id-194,item,10,0.000661048512442028,False
rec-780-dup-0,pokemon,89,0.0006600139709216253,False
id-214,pokemon,102,0.0006599309970153643,False
id-3,ability,16,0.0006587614212211333,True
rec-820-dup-1,pokemon,57,0.0006584336792854632,False
id-452,pokemon,99,0.0006578186097030184,False
id-10171,pokemon,65,0.0006571222920906365,True
id-122,pokemon,88,0.0006567543231123878,False
id-91,ability,16,0.0006555188893426741,False
id-549,pokemon,74,0.0006528868691575688,False
id-320,pokemon,83,0.0006528207529134884,False
rec-128-dup-1,item,28,0.0006498475682357076,False
rec-880-dup-0,pokemon,66,0.0006497219072552147,False
id-829,pokemon,66,0.0006474744469079476,False
rec-643-dup-1,pokemon,71,0.0006473558248579386,False
id-242,pokemon,131,0.0006461295692271527,False
rec-10147-dup-0,pokemon,67,0.0006461272205353088,False
id-600,pokemon,40,0.000646040227876265,False
id-223,pokemon,78,0.0006460339706038798,False
rec-820-dup-0,pokemon,55,0.0006460311404331008,False
id-817,pokemon,60,0.000645268380297806,False
id-257,pokemon,125,0.0006446102349056183,False
id-94,pokemon,98,0.0006441938073910814,False
id-428,move,212,0.0006433584796470131,False
id-79,ability,28,0.0006430811589539534,False
rec-568-dup-1,pokemon,55,0.0006423900913190672,False
id-689,pokemon,111,0.0006410401365722592,False
id-286,move,200,0.0006400094510570289,False
id-398,move,194,0.0006399410965388783,False
id-83,ability,17,0.0006392780415302264,False
id-599,pokemon,40,0.0006380194036805198,False
rec-748-dup-0,pokemon,54,0.0006372692327506712,False
id-627,pokemon,78,0.0006346442551958926,False
id-809,pokemon,73,0.0006346282192847208,True
rec-568-dup-0,pokemon,55,0.000634525292970808,False
id-77,pokemon,79,0.0006340989160513019,False
id-345,pokemon,70,0.0006340094417804471,False
rec-649-dup-0,pokemon,62,0.0006331916626810453,False
id-199,item,16,0.0006331628724422167,False
id-380,pokemon,115,0.00063132490625412,True
id-770,pokemon,45,0.0006300156204919789,False
id-59,move,205,0.0006288666989654018,False
id-756,pokemon,74,0.0006274830703485957,False
id-850,pokemon,61,0.0006265538103114933,False
rec-103-dup-0,move,195,0.0006260711249255442,False
id-133,move,181,0.000625917212605053,False
id-384,pokemon,106,0.0006250152529237314,True
id-414,move,227,0.0006249421113733796,False
id-550,pokemon,86,0.0006248092258419666,False
id-9,pokemon,98,0.0006240593258176127,False
rec-649-dup-1,pokemon,61,0.0006213553579830474,False
id-40,pokemon,123,0.0006212525904709458,False
id-315,pokemon,90,0.0006203807224485528,False
rec-472-dup-0,pokemon,5,0.0006198342986400403,False
id-546,pokemon,73,0.0006176624142803144,False
id-108,pokemon,108,0.000615261869058469,False
id-532,pokemon,58,0.0006143752141877591,False
id-5,move,189,0.0006135154166536474,False
rec-10118-dup-0,pokemon,63,0.0006132657677658898,False
id-10174,pokemon,90,0.0006128408953042946,False
id-359,pokemon,107,0.0006117875791936067,False
id-10147,pokemon,62,0.000610246910609493,False
id-338,pokemon,113,0.0006101309447263587,True
id-407,pokemon,86,0.0006095624159013749,False
id-35,pokemon,93,0.0006092977685561386,False
id-38,pokemon,95,0.0006082275505929738,False
id-57,move,191,0.0006079631926752921,False
id-212,pokemon,92,0.0006065438159425549,False
id-693,pokemon,70,0.0006063598922546786,False
id-140,ability,36,0.0006063173751227244,True
id-4,pokemon,98,0.0006062780718019768,False
id-545,pokemon,79,0.0006058011107267056,False
id-175,pokemon,109,0.0006053111269315558,False
id-31,pokemon,121,0.0006050051576495476,False
id-250,move,205,0.000604150409705679,False
id-10194,pokemon,130,0.0006039228518548053,True
id-702,pokemon,73,0.0006024063039119802,False
id-780,pokemon,72,0.0006019034557258104,False
rec-128-dup-0,item,27,0.0006003202772816221,False
id-820,pokemon,53,0.0005998899589263988,False
id-649,pokemon,56,0.0005990449153373776,False
id-82,pokemon,61,0.0005989267765479622,False
id-716,pokemon,81,0.0005959290925918854,True
rec-286-dup-0,pokemon,8,0.0005922402703950965,False
rec-197-dup-0,ability,17,0.0005899823300417887,False
id-334,pokemon,101,0.0005880342387749839,False
id-28,pokemon,95,0.0005853817500308763,False
id-880,pokemon,62,0.0005841460055728801,False
id-97,ability,19,0.0005839457856015073,False
id-221,pokemon,76,0.000582571984824802,False
id-342,pokemon,66,0.0005823494925001953,False
id-341,move,188,0.0005820530563482875,False
id-699,pokemon,92,0.0005816279011677197,False
id-227,move,175,0.0005801719467526749,False
id-10016,pokemon,87,0.000579047849196897,False
id-202,move,191,0.0005788943606935555,False
id-561,pokemon,64,0.0005782631956357246,False
id-220,pokemon,78,0.0005774357312413349,False
id-249,pokemon,106,0.0005773541893063636,True
id-15,ability,21,0.0005768531981647378,False
id-692,pokemon,66,0.0005759347039827081,False
id-123,pokemon,78,0.0005755343664059806,False
id-227,pokemon,60,0.0005755068488823634,False
id-27,pokemon,94,0.0005740578502896341,False
id-755,pokemon,72,0.000573793284210353,False
id-718,pokemon,83,0.0005721174966498852,False
id-535,pokemon,65,0.0005694969297388285,False
id-236,pokemon,62,0.0005672591106545196,False
id-762,pokemon,69,0.0005651191855001045,False
id-45,pokemon,78,0.0005650698613981738,False
id-445,pokemon,95,0.0005646797896467128,False
id-793,pokemon,88,0.0005636724454548476,False
rec-233-dup-0,pokemon,58,0.0005627213510870607,False
id-72,ability,23,0.0005627063266599055,True
id-698,pokemon,92,0.0005618560757761,False
id-10165,pokemon,91,0.0005610534206606865,False
rec-833-dup-1,pokemon,38,0.0005608954819902582,False
id-10173,pokemon,101,0.0005592712851579045,False
id-355,pokemon,55,0.000558811675154153,False
rec-697-dup-0,pokemon,77,0.0005573273876472044,False
id-583,move,176,0.0005559074516191486,False
id-417,move,215,0.0005554766554778044,False
id-737,pokemon,57,0.0005547116395761236,True
id-10096,pokemon,86,0.0005539146085405659,False
id-10148,pokemon,86,0.0005539146085405659,False
id-10094,pokemon,86,0.0005539146085405659,False
id-10099,pokemon,86,0.0005539146085405659,False
id-10097,pokemon,86,0.0005539146085405659,False
id-215,item,22,0.0005536798668908784,False
rec-502-dup-0,move,188,0.0005521360740658027,False
id-564,pokemon,83,0.0005518704463320966,False
id-8,move,199,0.0005517948108599098,False
id-688,pokemon,98,0.0005513442305166375,False
rec-553-dup-0,pokemon,87,0.0005500494609337495,False
id-10192,pokemon,107,0.0005476349894898261,False
id-893,pokemon,107,0.0005476349894898261,False
rec-233-dup-1,pokemon,58,0.000547256789751732,False
rec-823-dup-0,pokemon,71,0.0005467201629648079,False
id-833,pokemon,36,0.0005463975151213516,False
id-194,pokemon,85,0.0005461962774410395,False
id-470,pokemon,95,0.0005445339752793983,False
id-887,pokemon,99,0.0005445007590506682,True
rec-830-dup-0,pokemon,49,0.0005421060699557144,False
rec-34-dup-0,pokemon,92,0.0005418509454477477,False
id-240,pokemon,69,0.0005385600970428613,False
id-616,pokemon,58,0.0005373937009016012,False
id-761,pokemon,64,0.0005360828455691743,False
id-614,pokemon,88,0.0005359976107725718,False
id-747,pokemon,65,0.0005359261313393493,False
id-674,pokemon,68,0.0005352178929738406,False
id-446,move,203,0.0005351863232638069,False
id-208,pokemon,70,0.0005345760227690882,False
id-382,pokemon,74,0.0005344201890307523,True
id-433,move,192,0.0005339649660723805,False
id-65,pokemon,97,0.000531763125727025,False
id-645,pokemon,82,0.0005313583156641522,False
id-10118,pokemon,55,0.0005303772456340601,False
rec-428-dup-1,pokemon,80,0.0005294723789749903,False
id-100,move,26,0.0005284145384850996,False
id-844,pokemon,74,0.0005270743043151681,False
id-858,pokemon,80,0.000525715986594473,True
id-116,move,172,0.000525501634313886,False
id-538,pokemon,85,0.0005240374620237083,False
id-612,pokemon,91,0.0005238709091446672,False
id-59,pokemon,94,0.0005228261715742608,False
id-304,pokemon,83,0.0005223161901803938,False
id-463,pokemon,104,0.0005199608759840738,False
id-285,pokemon,10,0.0005190462975831222,False
rec-53-dup-0,move,174,0.0005175261680909384,False
rec-1-dup-0,pokemon,64,0.0005174212221577063,False
id-37,pokemon,87,0.0005165144400348387,False
rec-148-dup-1,pokemon,56,0.0005145519415606998,False
rec-342-dup-0,pokemon,70,0.0005138952600344279,False
rec-350-dup-1,pokemon,67,0.000511009483412213,False
id-67,move,181,0.0005103309857947263,False
id-548,pokemon,63,0.0005101548269157254,False
id-488,pokemon,79,0.0005094992264786406,True
id-7,pokemon,65,0.0005091676761617703,False
rec-148-dup-0,pokemon,56,0.0005086236257587749,False
rec-350-dup-0,pokemon,67,0.000506799512321933,False
rec-147-dup-0,pokemon,64,0.0005066116366272815,False
id-475,pokemon,155,0.0005035482301036719,False
id-822,pokemon,67,0.0005024851899326968,False
id-259,pokemon,83,0.0005024017947408147,False
rec-770-dup-1,pokemon,48,0.0005023711977039835,False
id-333,pokemon,88,0.0005021494951545714,False
rec-427-dup-1,pokemon,77,0.0005019144510161138,False
id-337,pokemon,102,0.0005018164814520219,False
id-10164,pokemon,74,0.0005012120487931668,False
id-206,pokemon,73,0.0005008258173699433,False
id-502,move,158,0.0004964090423446662,False
id-182,pokemon,81,0.0004960016197147022,False
rec-208-dup-0,pokemon,78,0.0004958048642885642,False
id-172,pokemon,81,0.0004956888483140598,False
id-10029,pokemon,81,0.0004937710601486638,False
id-623,pokemon,112,0.000493453562507144,False
id-492,move,187,0.0004929819720825215,False
rec-770-dup-0,pokemon,48,0.0004922981109299246,False
rec-273-dup-0,pokemon,57,0.0004910647192677003,False
id-278,pokemon,70,0.0004907497602396863,False
id-153,ability,19,0.0004898046907857808,False
rec-7-dup-0,pokemon,71,0.0004891735174753379,False
rec-561-dup-0,pokemon,69,0.00048906697113196,False
rec-328-dup-0,pokemon,52,0.0004890335697592468,False
id-460,pokemon,92,0.0004885600335839509,False
id-715,pokemon,95,0.0004884163182941474,False
id-110,pokemon,70,0.0004883921296477589,False
id-879,pokemon,87,0.0004881807601014984,False
id-103,move,165,0.0004860014818226815,False
id-506,pokemon,78,0.0004856941373189052,False
id-448,pokemon,127,0.0004846713744781734,False
id-711,pokemon,86,0.0004843356972041723,False
rec-178-dup-0,pokemon,68,0.00048402747278799456,False
id-461,pokemon,103,0.00048349239918373346,False
rec-177-dup-0,pokemon,66,0.0004834855832043194,False
rec-227-dup-1,pokemon,69,0.00048233709263479193,False
rec-864-dup-0,pokemon,82,0.00048182921528991163,False
id-814,move,157,0.00048030953640435057,False
id-42,ability,14,0.0004782270544785795,False
id-10184,pokemon,65,0.0004774979605101142,False
id-111,pokemon,95,0.00047734633557698804,False
id-553,pokemon,77,0.0004769280147401822,False
id-7,move,158,0.0004753772327023634,False
id-69,ability,23,0.00047496149759204605,False
id-568,pokemon,53,0.00047345108444375885,False
id-11,ability,40,0.00047298755872199805,False
id-5,pokemon,88,0.00047250571408763545,False
rec-52-dup-0,ability,13,0.00047073442127172887,False
id-109,pokemon,71,0.0004690572829711478,False
