node_id,entity_type,degree,betweenness,is_articulation_point
802,pokemon,131,0.0005308446004060642,False
794,pokemon,52,0.0005299788899597612,False
1365,pokemon,62,0.0005298843073463596,False
686,pokemon,75,0.0005282597466863907,False
1253,pokemon,92,0.0005276271569248124,False
684,pokemon,74,0.0005273590606240324,False
1378,pokemon,67,0.0005267514686440718,False
809,pokemon,106,0.0005267286845493488,True
a239,ability,23,0.0005258286005450182,False
344,pokemon,85,0.0005254377697242584,False
899,pokemon,78,0.0005244346605217017,False
1335,pokemon,93,0.0005237518344705188,False
44,pokemon,88,0.0005233540507301937,False
1256,pokemon,114,0.0005232441433910248,False
1432,pokemon,75,0.0005218149797809157,False
905,pokemon,91,0.0005217154838571055,False
1380,pokemon,72,0.0005201302552246161,True
1174,pokemon,103,0.0005182968764194399,False
286,pokemon,58,0.000514655130226497,False
46,pokemon,84,0.0005133102257849399,False
907,pokemon,155,0.0005127075503504618,False
1471,pokemon,93,0.0005124091394786986,False
313,pokemon,52,0.0005123678158529828,False
m361,move,203,0.0005121252197096871,False
640,pokemon,80,0.000511952803283023,True
1611,pokemon,93,0.0005114332102831061,False
42,pokemon,91,0.0005095777301865827,False
36,pokemon,64,0.0005078907187267503,False
1529,pokemon,57,0.0005069795775981156,False
1448,pokemon,88,0.0005068495865153522,False
175,pokemon,64,0.0005068206390936176,False
a255,ability,27,0.0005067917393583498,True
825,pokemon,86,0.0005067623815980984,True
m351,move,200,0.0005056128431995875,False
1312,pokemon,66,0.0005055679541326027,False
202,pokemon,82,0.0005048793929938008,False
700,pokemon,57,0.0005025654299820071,False
706,pokemon,99,0.0005024592206693444,False
316,pokemon,104,0.0005023827984384625,False
75,pokemon,95,0.0005018947575572236,False
774,pokemon,76,0.0005001417586130792,False
751,pokemon,93,0.0005001286699456306,False
1375,pokemon,91,0.0004981994921907815,False
307,pokemon,52,0.0004966280401152582,False
1068,pokemon,73,0.0004965540842791613,False
m431,move,176,0.000496175535852242,False
1510,pokemon,95,0.0004952634241429037,False
1211,pokemon,88,0.0004939795910389783,False
887,pokemon,67,0.000490584738797313,True
1047,pokemon,78,0.0004884869017660309,False
m512,move,154,0.0004883411879255453,False
1136,pokemon,38,0.00048708854124871815,False
909,pokemon,83,0.0004863562214300126,False
92,pokemon,78,0.0004851923202043081,False
m33,move,199,0.00048388000764509426,False
163,pokemon,67,0.000483419920213868,False
1465,pokemon,101,0.00048319324052584493,True
88,pokemon,56,0.0004830738747411407,False
i2305,item,16,0.00048289623655945976,False
89,pokemon,56,0.00048139580300678115,False
1420,pokemon,67,0.0004812450528198618,False
466,pokemon,58,0.0004807437951592377,False
303,pokemon,108,0.000480603411661993,False
532,pokemon,108,0.000480603411661993,False
958,pokemon,108,0.000480603411661993,False
1485,pokemon,45,0.000480513695845972,False
m652,move,188,0.00048046226083675955,False
1481,pokemon,61,0.00047996627262092043,False
1505,pokemon,94,0.00047845329812916637,False
932,pokemon,74,0.0004782431671414432,False
595,pokemon,83,0.00047686280367905336,False
135,pokemon,78,0.0004757904284500941,False
1601,pokemon,105,0.00047524041600819494,True
m481,move,157,0.0004738929626094704,False
709,pokemon,81,0.0004729801671343506,False
830,pokemon,79,0.0004725492594039223,False
1195,pokemon,4,0.0004709713879167603,False
232,pokemon,4,0.0004709713879167603,False
1196,pokemon,4,0.0004709713879167603,False
656,pokemon,4,0.0004709713879167603,False
410,pokemon,73,0.00047028320842399567,False
m970,move,159,0.0004700568867297009,False
1119,pokemon,84,0.0004698030429686699,False
84,pokemon,78,0.0004680966253708544,False
1599,pokemon,94,0.0004667405169806683,True
1252,pokemon,82,0.0004654138879741362,False
a21,ability,14,0.0004645311073060037,False
575,pokemon,64,0.0004619202178593538,False
230,pokemon,74,0.0004606190331085099,False
1235,pokemon,6,0.00046029392924467884,False
730,pokemon,92,0.0004596220875511084,False
1238,pokemon,6,0.0004593103952078312,False
1447,pokemon,6,0.0004593103952078312,False
1236,pokemon,6,0.0004593103952078312,False
627,pokemon,86,0.00045818911990022084,False
331,pokemon,86,0.00045818911990022084,False
329,pokemon,86,0.00045818911990022084,False
330,pokemon,86,0.00045818911990022084,False
328,pokemon,86,0.00045818911990022084,False
418,pokemon,63,0.0004571224527148109,False
403,pokemon,36,0.000456985260139969,False
476,pokemon,64,0.0004567330962161064,False
130,pokemon,77,0.0004565486281368325,False
1558,pokemon,79,0.00045418963812685173,False
1112,pokemon,95,0.0004537047479803937,False
1155,pokemon,69,0.00045159971667079997,False
945,pokemon,72,0.0004514487177434058,False
1224,pokemon,57,0.00045113347154567007,False
m709,move,175,0.0004507160150592562,False
1264,pokemon,70,0.00045030964236147854,False
1373,pokemon,71,0.00045011465530632623,False
510,pokemon,54,0.000449064942394099,False
62,pokemon,83,0.0004473004694168109,False
a90,ability,22,0.0004464279927606632,False
320,pokemon,101,0.0004460378518667839,False
747,pokemon,115,0.000445556183345674,False
m445,move,167,0.0004453124288447196,False
1542,pokemon,87,0.00044397901831955063,False
a92,ability,19,0.00044296278747903194,False
m306,move,192,0.00044210856935709736,False
1561,pokemon,74,0.0004413574634718003,False
1061,pokemon,62,0.00044125882470810886,False
i1735,item,19,0.00044053587725583913,False
792,pokemon,92,0.0004402956408647845,False
1109,pokemon,114,0.00043876884619179163,False
1234,pokemon,114,0.00043876884619179163,False
1554,pokemon,66,0.00043693862990480426,False
1320,pokemon,75,0.0004363905310500568,False
m272,move,167,0.00043600570449770903,False
a312,ability,14,0.00043577808940293964,True
m1127,move,175,0.0004349289236323963,False
1031,pokemon,71,0.0004346201620397798,False
m941,move,165,0.00043421603670916757,False
772,pokemon,85,0.00043415398748242586,False
1115,pokemon,84,0.00043405043942678723,True
788,pokemon,55,0.0004326612684948901,False
m1131,move,176,0.00043251216354891944,False
m421,move,167,0.0004319720048753756,False
919,pokemon,83,0.00043182486375523376,False
870,pokemon,76,0.00043044262486694937,False
172,pokemon,83,0.0004301157921622774,False
1587,pokemon,53,0.0004265582581228213,False
1313,pokemon,69,0.00042606387304208027,False
1319,pokemon,55,0.00042605581771522593,False
976,pokemon,52,0.00042584163953820965,False
1318,pokemon,55,0.00042571516854937103,False
720,pokemon,101,0.00042453938636518993,False
586,pokemon,56,0.00042370520297678373,False
813,pokemon,92,0.00042125871609736737,True
74,pokemon,86,0.0004198467719540542,False
1244,pokemon,98,0.0004181391914597925,False
694,pokemon,53,0.0004173836524720339,False
a388,ability,17,0.000416713647157723,False
579,pokemon,7,0.0004158637846177111,True
m1080,move,146,0.00041574710220458475,False
71,pokemon,86,0.0004153319644098814,False
465,pokemon,58,0.00041524396667727673,False
567,pokemon,65,0.0004136968119876428,False
1610,pokemon,85,0.00041312075155929337,False
1025,pokemon,72,0.00041310177553514676,False
m759,move,166,0.00041255047728526234,False
608,pokemon,78,0.00041016561184013865,False
1357,pokemon,75,0.00041007524670904857,False
m231,move,168,0.00041000799639730315,False
a311,ability,4,0.0004081744466359851,True
169,pokemon,53,0.00040797887407857295,False
a25,ability,28,0.0004074273522211857,False
695,pokemon,102,0.0004065916517742261,False
861,pokemon,61,0.00040638709701138495,False
1486,pokemon,48,0.0004058448157954152,True
m926,move,155,0.00040579916594580536,False
529,pokemon,89,0.0004042573726541141,False
727,pokemon,68,0.00040115825093196594,False
841,pokemon,57,0.0003997068588907931,False
1309,pokemon,72,0.00039966939037796293,False
1525,pokemon,51,0.00039966361171859193,False
763,pokemon,58,0.00039893999045964026,False
805,pokemon,81,0.0003984450614079154,False
1272,pokemon,53,0.00039825983242480436,False
975,pokemon,50,0.00039747054851246085,False
1457,pokemon,51,0.0003971969172350836,False
m107,move,158,0.00039646128568175324,False
572,pokemon,85,0.00039593964355030863,False
977,pokemon,82,0.0003958652379427853,False
1303,pokemon,77,0.00039537506984488964,False
354,pokemon,93,0.000395144961011835,False
1376,pokemon,82,0.0003948683013226578,False
377,pokemon,84,0.00039483486661735394,False
m918,move,164,0.0003946704754427874,False
1082,pokemon,78,0.0003944221592585832,False
431,pokemon,77,0.0003941975504610839,False
1397,pokemon,47,0.0003941057587040424,False
650,pokemon,75,0.0003936043528889945,False
i1340,item,14,0.0003934343339588234,False
762,pokemon,58,0.00039290713102534304,False
1051,pokemon,82,0.000392823477438193,False
1370,pokemon,90,0.000392471700353919,False
860,pokemon,59,0.0003923828320979677,False
378,pokemon,80,0.0003911327692719655,False
474,pokemon,102,0.0003906941867132748,False
1304,pokemon,75,0.00038989245298240655,False
m1015,move,150,0.00038946934353933173,False
18,pokemon,94,0.0003892394725494283,False
m489,move,153,0.00038824215977137827,False
m665,move,174,0.00038782535461057675,False
424,pokemon,81,0.00038728338952181377,False
791,pokemon,69,0.0003872831438032318,False
85,pokemon,63,0.00038679848209896236,False
a113,ability,25,0.00038647116866558973,False
19,pokemon,93,0.00038611951480849405,False
631,pokemon,78,0.00038587939388377753,False
1021,pokemon,70,0.0003851605835802717,False
235,pokemon,53,0.00038467820345754406,False
a106,ability,12,0.00038427625831658423,True
