node_id,entity_type,degree,betweenness,is_articulation_point
430,pokemon,131,0.0011782310610850678,False
1290,pokemon,66,0.001178080397695988,False
a483,ability,21,0.0011736930431023496,False
a403,ability,28,0.001172072746691703,False
1289,pokemon,64,0.0011679424589862509,False
1612,pokemon,147,0.001153890899913928,False
m736,move,265,0.001149755122300662,False
m16,move,250,0.001149190998858829,False
1377,pokemon,99,0.0011439907962157928,False
1169,pokemon,63,0.0011314238763317757,False
a388,ability,17,0.001128583883600604,False
1181,pokemon,100,0.0011201397447422616,False
a187,ability,35,0.001119899752385266,False
a100,ability,35,0.0011145062046206597,False
a320,ability,33,0.001114214545746449,False
433,pokemon,97,0.0011075579540601927,True
514,pokemon,65,0.0011059235091095535,False
a101,ability,36,0.0011049216483236825,False
543,pokemon,127,0.0011040998926902814,False
m379,move,259,0.0011020173442795058,False
a394,ability,35,0.001101625984197827,False
863,pokemon,98,0.0010995045227443195,False
m1029,move,257,0.0010933619570253782,False
m274,move,255,0.0010864400902002964,False
1609,pokemon,119,0.0010778295818990396,False
m1031,move,258,0.0010584056556766405,False
m419,move,261,0.001057590819467043,False
m858,move,271,0.001051439312435473,False
950,pokemon,64,0.0010480408570642695,False
m159,move,264,0.0010347021144133828,False
759,pokemon,63,0.001033358087215228,False
902,pokemon,57,0.0010243890454170394,False
a170,ability,27,0.001022801987892443,False
a188,ability,33,0.0010219766035873413,False
402,pokemon,97,0.001021145614858524,False
816,pokemon,81,0.001020570970150513,False
1144,pokemon,81,0.001020570970150513,False
921,pokemon,125,0.0010199749119603882,False
1479,pokemon,98,0.0010094597147341795,False
869,pokemon,98,0.0010086072151887695,False
a5,ability,41,0.0010033302332827269,False
924,pokemon,117,0.0010033158824145855,False
1309,pokemon,72,0.001003254095166395,False
1183,pokemon,91,0.0010012655121865138,True
a94,ability,23,0.0009924490056317822,False
1353,pokemon,103,0.0009911401706600798,False
m657,move,247,0.0009822103952429042,False
1267,pokemon,139,0.0009734321945691331,False
1459,pokemon,70,0.0009723356813200201,False
497,pokemon,51,0.000970275727234354,False
528,pokemon,57,0.000970172285467775,False
841,pokemon,57,0.0009648179978372519,False
m753,move,274,0.0009547078566106902,False
932,pokemon,74,0.0009530258653573576,False
m1095,move,235,0.0009500250347352206,False
m424,move,262,0.0009389182495053871,False
789,pokemon,127,0.0009358763915058107,False
1170,pokemon,48,0.0009334033741407016,False
a425,ability,6,0.0009324564149774376,False
721,pokemon,140,0.0009312067215293378,True
m1051,move,263,0.0009295526846098636,False
864,pokemon,88,0.0009271273801515923,False
1474,pokemon,105,0.0009269381837941845,False
m447,move,246,0.0009154090002024014,False
1269,pokemon,124,0.000913144515777385,False
m861,move,252,0.0009105177118210672,False
166,pokemon,75,0.0009080347588344112,False
827,pokemon,81,0.0009063782256707766,False
726,pokemon,133,0.0009035981089359562,False
m446,move,244,0.000903526512339962,False
1077,pokemon,67,0.0008994378249840735,False
524,pokemon,94,0.0008979168887180265,False
m184,move,230,0.0008959704841472335,False
161,pokemon,72,0.0008807777751616815,False
1507,pokemon,88,0.0008729096799044401,False
1361,pokemon,92,0.000868805864820676,False
1404,pokemon,76,0.0008684012345313094,False
i1163,item,13,0.0008679518694589055,False
i1162,item,12,0.0008602916231946709,False
a469,ability,30,0.000860126150392581,False
1230,pokemon,63,0.0008595642900264006,True
a239,ability,23,0.0008557683656865817,False
i18,item,28,0.0008520806946931878,False
551,pokemon,86,0.0008508706937042328,False
289,pokemon,73,0.0008502949882443135,False
300,pokemon,106,0.0008469686795861531,True
1229,pokemon,69,0.0008453992965333849,False
m820,move,228,0.0008453483521105227,False
945,pokemon,72,0.0008416804093932683,False
1166,pokemon,109,0.0008398530922858084,True
62,pokemon,83,0.0008396624244254332,False
m362,move,226,0.0008374265193430671,False
124,pokemon,104,0.0008364990869104442,False
96,pokemon,112,0.0008343153048956437,False
a175,ability,21,0.0008335317234553185,False
m41,move,257,0.0008274506161997027,False
m1201,move,212,0.0008214887838568044,False
a105,ability,27,0.0008209784628209108,False
407,pokemon,96,0.0008192997499972642,True
m17,move,213,0.0008142920216906305,False
1354,pokemon,79,0.0008084557067773409,False
354,pokemon,93,0.0008066422543447062,False
123,pokemon,100,0.000805948863320999,False
716,pokemon,108,0.0008035657976686263,False
302,pokemon,108,0.0008035657976686263,False
626,pokemon,79,0.0008018749223477995,False
1189,pokemon,73,0.0008004728152983539,True
m824,move,219,0.0007961198409316446,False
1611,pokemon,93,0.0007905425463035102,False
81,pokemon,123,0.0007898273173616532,False
613,pokemon,81,0.0007891148052223148,False
m234,move,255,0.000788916935652204,False
446,pokemon,67,0.0007878331542720625,False
1160,pokemon,132,0.0007858427347643127,False
714,pokemon,100,0.0007848194591964158,False
i17,item,27,0.0007847536504263939,False
91,pokemon,96,0.000783538744385677,True
m1163,move,235,0.000781281545788874,False
1286,pokemon,98,0.0007805238645541531,False
1360,pokemon,92,0.0007800445007660131,False
1217,pokemon,75,0.000779191543206521,False
881,pokemon,77,0.0007768892945476357,False
a174,ability,16,0.0007754956973468173,False
489,pokemon,106,0.0007708702466996632,False
m1225,move,216,0.0007677263620615836,False
1214,pokemon,74,0.0007657420495423162,False
880,pokemon,74,0.0007649045342057202,False
316,pokemon,104,0.0007626636750289676,False
m380,move,217,0.0007623014061698151,False
1014,pokemon,94,0.0007614882302257002,True
m1076,move,231,0.0007604141897078363,False
989,pokemon,109,0.0007590769003527089,False
a468,ability,27,0.0007589365981364186,False
485,pokemon,96,0.000756674548054924,False
m6,move,208,0.0007474636044614871,False
a489,ability,18,0.0007468566298733583,False
a490,ability,18,0.0007468566298733583,False
184,pokemon,115,0.0007443817612637306,True
1480,pokemon,109,0.0007427631684256509,False
a182,ability,20,0.0007421094036042371,False
m1111,move,213,0.000742068915049627,False
1551,pokemon,78,0.0007401743560924334,False
i1841,item,10,0.0007397240187631851,False
a259,ability,36,0.0007348731163888121,True
m959,move,216,0.0007318445563872506,False
545,pokemon,111,0.0007296375360423262,False
a113,ability,25,0.0007278591076468508,False
i1025,item,12,0.0007261375374171479,True
620,pokemon,61,0.0007248813826730561,False
m810,move,232,0.0007244194155245161,False
m237,move,232,0.0007231033271383868,False
56,pokemon,82,0.0007219286364770001,False
1584,pokemon,82,0.0007219286364770001,False
1109,pokemon,114,0.0007217060664033996,False
1234,pokemon,114,0.0007217060664033996,False
706,pokemon,99,0.0007215508520790849,False
687,pokemon,99,0.0007165508420729185,False
767,pokemon,74,0.0007161381606526073,True
1216,pokemon,72,0.0007131440276378335,False
317,pokemon,97,0.0007130206695514343,False
m179,move,237,0.0007125968687000781,False
a322,ability,28,0.0007101359707550853,False
600,pokemon,98,0.0007091795361887215,False
655,pokemon,72,0.0007085930410583157,False
180,pokemon,106,0.0007074207369851534,True
922,pokemon,99,0.0007021973352454143,False
1456,pokemon,70,0.0007019253457421015,False
a249,ability,31,0.0007012191595801278,False
a98,ability,27,0.0007006266600466519,False
509,pokemon,76,0.00069841513305704,True
703,pokemon,75,0.0006983980126511138,False
i1501,item,11,0.0006972520100291381,False
1233,pokemon,87,0.0006967509112471694,False
a26,ability,34,0.0006959425503399378,False
250,pokemon,90,0.0006931853231656004,False
1204,pokemon,80,0.0006925066112378709,False
681,pokemon,110,0.000690350492241731,False
a262,ability,25,0.0006892168248974505,False
m34,move,205,0.0006887855347188648,False
1154,pokemon,106,0.0006886604136449852,False
1085,pokemon,104,0.0006879552013606357,True
593,pokemon,89,0.000687788631685164,True
513,pokemon,42,0.0006874478587027908,False
1375,pokemon,91,0.0006865425074324832,False
m503,move,225,0.0006842671241929628,False
640,pokemon,80,0.0006835233316643425,True
m1010,move,240,0.0006831500023510858,False
400,pokemon,64,0.0006797229638667371,False
539,pokemon,106,0.0006784489080508793,False
541,pokemon,113,0.0006782822953005398,False
708,pokemon,110,0.0006756678531964843,False
464,pokemon,79,0.0006727244282794633,True
1454,pokemon,107,0.0006725316890403273,False
a168,ability,15,0.0006709740498294899,False
a451,ability,37,0.0006685709944797356,False
377,pokemon,84,0.0006671833979078251,False
792,pokemon,92,0.0006671665085060941,False
m936,move,207,0.0006662140224435935,False
m373,move,230,0.0006656850006649583,False
168,pokemon,81,0.0006607803776135839,True
m735,move,225,0.0006583194812302086,False
m36,move,196,0.0006514933411831409,False
994,pokemon,76,0.0006514531717265792,False
1430,pokemon,63,0.0006507230591863848,False
193,pokemon,63,0.0006493326252992345,False
1205,pokemon,80,0.0006491522331518493,False
516,pokemon,53,0.0006470807462581696,False
212,pokemon,94,0.0006465688388914739,False
884,pokemon,75,0.0006454369928293912,False
42,pokemon,91,0.0006446567309330779,False
596,pokemon,53,0.0006427433220489505,False
130,pokemon,77,0.0006384670333429778,False
m863,move,227,0.0006379807884290597,False
688,pokemon,127,0.0006378470475491537,False
571,pokemon,134,0.0006374275154589586,False
44,pokemon,88,0.0006365621032669597,False
1374,pokemon,108,0.0006359541985602571,False
a23,ability,16,0.0006353878990854303,True
378,pokemon,80,0.0006344545051552113,False
1050,pokemon,60,0.0006343080188885136,False
923,pokemon,91,0.000633526401747565,False
1254,pokemon,113,0.0006291693460022258,True
291,pokemon,86,0.0006241953815190648,False
633,pokemon,77,0.0006237581132635859,True
793,pokemon,103,0.0006231964204893377,False
1112,pokemon,95,0.0006231287029668287,False
m78,move,195,0.000621545159716833,False
a317,ability,17,0.0006201854290697366,False
795,pokemon,104,0.0006191419604691293,False
a82,ability,20,0.0006191112859286261,False
615,pokemon,5,0.0006121097407063336,False
529,pokemon,89,0.0006119457419962702,False
611,pokemon,78,0.0006109469188251852,False
a90,ability,22,0.0006101103808024871,False
a266,ability,14,0.0006087645907173787,False
a20,ability,23,0.0006050143307475675,False
m606,move,205,0.0006018737050305105,False
a333,ability,25,0.0006007137643322686,False
1265,pokemon,95,0.0005999083992297007,False
281,pokemon,67,0.0005998653556196985,False
610,pokemon,75,0.0005980051953369478,False
m591,move,181,0.0005978135172367812,False
1378,pokemon,67,0.0005959760055731878,False
m681,move,196,0.0005956499010447359,False
1467,pokemon,101,0.0005949405815043824,False
431,pokemon,77,0.0005929007773664203,False
650,pokemon,75,0.0005915287666950673,False
1510,pokemon,95,0.0005914088981810703,False
751,pokemon,93,0.0005911893148202089,False
1093,pokemon,71,0.0005895684408108152,False
736,pokemon,130,0.0005888375880110031,True
443,pokemon,79,0.0005885411245905039,False
m24,move,189,0.0005871330478208556,False
515,pokemon,74,0.0005864684544860682,False
1219,pokemon,87,0.0005863722848937709,True
1505,pokemon,94,0.0005840775238947391,False
848,pokemon,95,0.0005838979867934884,False
i1499,item,32,0.0005811512678422007,False
1524,pokemon,8,0.0005793378699542398,False
584,pokemon,103,0.0005775581607182366,False
1232,pokemon,77,0.000576543619796927,False
1180,pokemon,93,0.0005739992134387832,False
1071,pokemon,74,0.0005734671597021577,False
156,pokemon,64,0.0005732968501112928,False
1335,pokemon,93,0.0005731055611115595,False
a151,ability,17,0.0005713202274296956,False
372,pokemon,97,0.0005708101933417021,True
809,pokemon,106,0.0005705858824369513,True
941,pokemon,84,0.000570088344305203,False
707,pokemon,101,0.0005675363119573035,False
1000,pokemon,74,0.0005669422734324751,False
599,pokemon,82,0.0005653054642082934,False
899,pokemon,78,0.0005630746906867991,False
a107,ability,19,0.0005630592705184445,False
i1500,item,15,0.0005629872484834066,False
907,pokemon,155,0.0005626192036276303,False
1200,pokemon,93,0.0005614092810593106,False
129,pokemon,83,0.00056089634852871,False
1052,pokemon,59,0.0005596297036928486,False
a254,ability,39,0.0005560218438757469,False
802,pokemon,131,0.0005535157086691665,False
824,pokemon,99,0.0005526967093521197,True
695,pokemon,102,0.0005512420804850699,False
526,pokemon,65,0.0005511651834828162,False
662,pokemon,10,0.0005510103173278137,True
1125,pokemon,68,0.000550727139692871,False
m1045,move,188,0.0005499874627913245,False
14,pokemon,79,0.0005492456108848999,True
518,pokemon,91,0.0005491498183343476,False
1460,pokemon,45,0.0005490700941502653,False
1047,pokemon,78,0.0005490350716321373,False
m187,move,205,0.0005475583458178058,False
m652,move,188,0.000546177676705197,False
463,pokemon,90,0.0005454403364775878,False
m1009,move,194,0.0005451602946325583,False
536,pokemon,10,0.0005446800190594896,False
1074,pokemon,6,0.0005442520760476914,True
m42,move,191,0.0005425570652818529,False
342,pokemon,63,0.0005417952969946765,False
1476,pokemon,70,0.0005398842408886477,False
122,pokemon,62,0.0005398568551213588,False
13,pokemon,60,0.0005389315994252806,False
a367,ability,16,0.0005383321983838109,False
512,pokemon,67,0.0005361373673565068,True
m554,move,175,0.0005358847489103241,False
1469,pokemon,92,0.0005338590800501012,False
830,pokemon,79,0.0005338419698062062,False
329,pokemon,86,0.0005308821756377639,False
328,pokemon,86,0.0005297478120146062,False
331,pokemon,86,0.0005297478120146062,False
627,pokemon,86,0.0005297478120146062,False
330,pokemon,86,0.0005297478120146062,False
684,pokemon,74,0.0005286661198239134,False
1151,pokemon,86,0.0005284183724625195,False
718,pokemon,65,0.0005283383067284041,True
1272,pokemon,53,0.0005271611212048793,False
1174,pokemon,103,0.0005260941588465894,False
m361,move,203,0.0005240209970292348,False
192,pokemon,54,0.0005228446566847794,False
89,pokemon,56,0.0005182552138356387,False
670,pokemon,83,0.0005167857300040058,False
667,pokemon,81,0.0005165422193804202,False
1355,pokemon,70,0.0005162271088095621,False
m601,move,205,0.0005159698849772776,False
m33,move,199,0.0005154820465475693,False
230,pokemon,74,0.0005150549098401371,False
424,pokemon,81,0.0005134724039229357,False
411,pokemon,79,0.0005130776329566365,False
308,pokemon,57,0.0005130403889790005,True
97,pokemon,102,0.0005114464637274781,False
88,pokemon,56,0.000511115022606266,False
805,pokemon,81,0.00051084839422376,False
121,pokemon,59,0.0005103999106037779,False
631,pokemon,78,0.0005103638551120654,False
a255,ability,27,0.0005089587896195259,True
1256,pokemon,114,0.0005068176305092994,False
260,pokemon,63,0.00050583056651801,False
1387,pokemon,65,0.0005043136266999444,False
1245,pokemon,111,0.0005037389810450371,False
m228,move,67,0.0005031515426412672,False
68,pokemon,57,0.0005014110713576577,False
1475,pokemon,69,0.000500722339103637,False
69,pokemon,75,0.0004985820018875903,False
905,pokemon,91,0.0004984790114495621,False
958,pokemon,108,0.0004977261812206161,False
532,pokemon,108,0.0004977261812206161,False
303,pokemon,108,0.0004977261812206161,False
772,pokemon,85,0.0004974463769753695,False
731,pokemon,82,0.0004960979314978727,False
673,pokemon,53,0.0004954165175068453,False
m431,move,176,0.0004939995173179416,False
m864,move,215,0.0004938657778067731,False
m324,move,188,0.0004937982936600965,False
1358,pokemon,73,0.0004935039460856677,False
1244,pokemon,98,0.000492508559003016,False
815,pokemon,96,0.0004915433436299525,True
825,pokemon,86,0.0004907810107064009,True
1155,pokemon,69,0.0004903525945213498,False
412,pokemon,69,0.00048773178108296413,False
747,pokemon,115,0.0004865124436136049,False
m351,move,200,0.00048540197880164027,False
a232,ability,29,0.00048480569898874546,False
1110,pokemon,38,0.00048431751955694874,False
1357,pokemon,75,0.0004838367403494136,False
1448,pokemon,88,0.00048302187832468255,False
a429,ability,14,0.00048061749560208663,False
1211,pokemon,88,0.00048000938937349963,False
1264,pokemon,70,0.000478896853269185,False
1253,pokemon,92,0.0004785823731175891,False
968,pokemon,69,0.0004781471025580329,False
692,pokemon,92,0.0004773987729953611,False
1175,pokemon,95,0.00047667588448327674,False
m445,move,167,0.00047580008577681964,False
1579,pokemon,57,0.00047446073296218623,False
1228,pokemon,72,0.0004744329284227989,False
1542,pokemon,87,0.0004741677532018548,False
m881,move,172,0.0004740524028550776,False
1176,pokemon,98,0.00047225899884973234,False
1231,pokemon,64,0.00047190683582200895,False
1263,pokemon,102,0.0004716335164645893,False
1534,pokemon,76,0.0004716266921091331,False
m665,move,174,0.0004714119692006492,False
577,pokemon,91,0.00047122316630023633,False
m231,move,168,0.00046806488920738266,False
1068,pokemon,73,0.00046755686269262566,False
1111,pokemon,37,0.00046696915997840294,False
a21,ability,14,0.0004666499095329889,False
1380,pokemon,72,0.00046619227617167476,True
m1127,move,175,0.00046618236740679617,False
i1668,item,24,0.0004655147480854591,False
36,pokemon,64,0.00046521878925039924,False
1392,pokemon,102,0.00046447362640520475,False
m1131,move,176,0.0004637105007617268,False
1373,pokemon,71,0.00046347445697879206,False
m607,move,191,0.0004631648596717192,False
4,pokemon,95,0.00046250870500468835,False
m272,move,167,0.0004623739318451088,False
m414,move,181,0.0004623181925599134,False
1356,pokemon,66,0.00046157707548912284,False
417,pokemon,74,0.00046081532977314054,False
1347,pokemon,64,0.00046037622961630104,False
494,pokemon,55,0.0004601337969402857,False
567,pokemon,65,0.00045758218328054655,False
1432,pokemon,75,0.0004572462165397542,False
799,pokemon,92,0.0004565388225267078,False
172,pokemon,83,0.00045640809815141077,False
101,pokemon,86,0.00045530287000254444,False
m596,move,65,0.0004550266095268214,False
a283,ability,29,0.00045469567619976537,False
510,pokemon,54,0.0004539683555549619,False
m495,move,187,0.0004525474399614799,False
1209,pokemon,92,0.00045239832133425154,False
175,pokemon,64,0.0004515776993611793,False
1015,pokemon,88,0.00045123744725528164,False
46,pokemon,84,0.00045044379712702793,False
1314,pokemon,70,0.000449686537502363,False
m1181,move,153,0.0004490617874879267,False
493,pokemon,67,0.0004490562679141978,False
165,pokemon,85,0.00044753270582805204,False
813,pokemon,92,0.00044713656808089,True
1115,pokemon,84,0.00044691448322928506,True
701,pokemon,70,0.00044684853494731004,False
1196,pokemon,4,0.0004455583216383093,False
656,pokemon,4,0.0004455583216383093,False
232,pokemon,4,0.0004455583216383093,False
1195,pokemon,4,0.0004455583216383093,False
i1022,item,9,0.0004453911239801413,False
a284,ability,27,0.00044535551519248213,False
1213,pokemon,85,0.00044432606517200076,False
856,pokemon,68,0.00044327051236826094,False
565,pokemon,54,0.0004425293243147747,False
887,pokemon,67,0.00044248436457698464,True
a312,ability,14,0.0004418341332845557,True
1313,pokemon,69,0.0004411179300488721,False
632,pokemon,61,0.0004402368098846665,False
575,pokemon,64,0.00043959900785436147,False
m1144,move,169,0.000439517462797456,False
110,pokemon,80,0.0004385594993864849,False
m26,move,158,0.0004385303612146166,False
949,pokemon,108,0.00043821793851401436,True
324,pokemon,72,0.0004381381215584595,False
m941,move,165,0.0004372086563572168,False
a179,ability,40,0.0004368947954302284,False
1167,pokemon,89,0.0004368943796455445,False
1329,pokemon,67,0.0004368393438539701,False
1518,pokemon,62,0.00043630716908257816,False
m709,move,175,0.00043504211003343843,False
1525,pokemon,51,0.00043452853094966786,False
689,pokemon,102,0.00043285363151104856,False
1613,pokemon,87,0.000432601358864326,False
1478,pokemon,61,0.0004325046956642098,False
47,pokemon,89,0.00043149119989303885,False
576,pokemon,74,0.0004309727095301567,False
1466,pokemon,97,0.0004306168402053443,False
i1505,item,14,0.0004302522885251221,False
1260,pokemon,101,0.00042982098070372746,False
889,pokemon,82,0.0004294411763432676,False
495,pokemon,52,0.00042579320635413527,False
20,pokemon,84,0.00042573174688438533,True
1048,pokemon,76,0.0004245737341683341,False
m481,move,157,0.0004233114357158102,False
a176,ability,26,0.0004231262261551076,False
163,pokemon,67,0.00042291824637184674,False
1012,pokemon,75,0.00042191875714248653,False
763,pokemon,58,0.0004214574571566905,False
1116,pokemon,72,0.00042024291481341315,False
693,pokemon,78,0.00042023457758993976,False
1637,pokemon,85,0.0004193851343703796,False
1252,pokemon,82,0.00041877485245741543,False
678,pokemon,76,0.00041858045162422244,False
476,pokemon,64,0.00041851197503302724,False
1517,pokemon,61,0.0004183202537265822,False
579,pokemon,7,0.0004167632555031738,True
1457,pokemon,51,0.0004159663682832991,False
868,pokemon,80,0.0004138151810250954,False
258,pokemon,62,0.0004135312212712934,False
133,pokemon,72,0.00041318918540157214,False
1370,pokemon,90,0.0004105325484264182,False
461,pokemon,65,0.0004098710063260126,False
109,pokemon,79,0.00040974433302992674,False
257,pokemon,63,0.00040889808291674957,False
455,pokemon,4,0.0004081744466359851,True
71,pokemon,86,0.0004080515848868411,False
m926,move,155,0.0004079967496810552,False
1343,pokemon,78,0.0004077290757673782,False
m918,move,164,0.00040745667526419997,False
474,pokemon,102,0.00040721757271679074,False
m363,move,172,0.00040684446302707736,False
a298,ability,12,0.00040631357637103054,False
598,pokemon,63,0.0004061982893812409,False
890,pokemon,63,0.0004061982893812409,False
136,pokemon,88,0.00040516895972720664,False
282,pokemon,56,0.00040365476220889543,False
a379,ability,17,0.00040363762217168503,False
208,pokemon,47,0.0004035516423332533,False
762,pokemon,58,0.0004031079339213793,False
1201,pokemon,68,0.0004029290804254223,False
m924,move,94,0.00040274504348208537,False
664,pokemon,68,0.0004018674496181454,False
1320,pokemon,75,0.0004018325059449609,False
174,pokemon,91,0.0004017944744786935,False
387,pokemon,68,0.00040082035914410836,False
698,pokemon,98,0.0004008153499353519,False
918,pokemon,72,0.00040066963881471075,False
1477,pokemon,74,0.00040006689597230934,False
1629,pokemon,71,0.0003990451809136246,False
241,pokemon,100,0.00039886351884235185,False
a25,ability,28,0.00039824691988096073,False
m970,move,159,0.0003981443350187728,False
808,pokemon,122,0.00039759550223511357,False
630,pokemon,79,0.00039759267239377857,False
m306,move,192,0.0003972708414341243,False
466,pokemon,58,0.0003968133877990874,False
465,pokemon,58,0.00039678594742981877,False
i1340,item,14,0.0003960816460017052,False
290,pokemon,106,0.00039436249590887667,True
i899,item,20,0.00039418989772799164,False
663,pokemon,65,0.00039389869340542656,False
m680,move,78,0.00039315676526839133,False
501,pokemon,71,0.0003930478925774874,False
m107,move,158,0.0003926994865967839,False
84,pokemon,78,0.0003922789205526707,False
m553,move,146,0.0003921356194927964,False
1060,pokemon,78,0.00039196862974037565,False
948,pokemon,107,0.00039117165675299845,False
733,pokemon,107,0.00039117165675299845,False
1581,pokemon,96,0.00039034597780840516,True
492,pokemon,65,0.0003900638532766907,False
717,pokemon,89,0.0003900135539569229,False
861,pokemon,61,0.0003898954720638961,False
1385,pokemon,75,0.00038890075684663313,False
m421,move,167,0.00038847211897146257,False
a383,ability,23,0.0003872390959706197,False
211,pokemon,81,0.0003869657303188149,False
608,pokemon,78,0.0003867021993814798,False
