1,2
r2741,r3537
r1236,r3315
r1277,r2486
r1634,r4190
r2384,r2152
r2512,r2768
r2821,r1386
r71,r3273
r761,r2303
r3788,r42
r1224,r1223
r3037,r3036
r427,r1225
r4129,r1478
r2224,r1784
r2546,r3737
r2815,r2816
r1431,r775
r3820,r566
r3922,r2970
r2102,r2706
r223,r4274
r3341,r2885
r1189,r2048
r3301,r2765
r2591,r2229
r632,r1479
r1978,r3404
r963,r3977
r3645,r2706
r1834,r1833
r2254,r2269
r1378,r834
r230,r1270
r2515,r4031
r1110,r380
r4423,r2319
r127,r2153
r3066,r843
r1434,r858
r441,r1280
r4101,r3684
r3035,r3036
r2622,r1379
r17,r661
r3759,r2312
r1079,r2303
r2125,r2557
r3242,r1617
r2171,r765
r1059,r1069
r2033,r2461
r3420,r895
r2241,r3166
r3949,r34
r1308,r1304
r455,r3192
r986,r3499
r3554,r2799
r1386,r1385
r223,r4217
r2095,r2097
r2289,r3683
r2648,r3192
r3563,r3795
r2923,r1975
r1270,r654
r880,r165
r4226,r1430
r4269,r2630
r3897,r1053
r3845,r1368
r228,r654
r701,r938
r421,r1237
r4363,r1447
r3506,r3633
r3687,r146
r1359,r641
r4210,r3173
r68,r498
r1422,r3115
r3929,r2635
r2101,r879
r3899,r1483
r94,r2280
r4353,r4352
r4299,r957
r1557,r274
r3220,r2800
r2722,r4318
r2815,r1524
r2262,r2261
r3701,r59
r1963,r1
r1918,r432
r648,r1406
r2410,r550
r404,r3874
r4103,r988
r1835,r4088
r3275,r2145
r2978,r3808
r4298,r2999
r627,r3777
r1211,r1210
r682,r1291
r3033,r3034
r1585,r3934
r3150,r932
r3567,r2862
r3726,r1113
r3193,r418
r125,r1587
r1167,r314
r845,r3774
r1948,r4081
r141,r4212
r4353,r3269
r2777,r2873
r3006,r3356
r967,r2351
r1469,r3292
r121,r752
r154,r4341
r4380,r841
r1598,r4101
r2615,r273
r3882,r2819
r3257,r3832
r580,r3072
r1862,r3385
r1928,r3792
r2872,r1109
r2175,r1543
r232,r1205
r1337,r2125
r1128,r3324
r3190,r281
r1437,r3879
r3980,r1705
r3676,r198
r3813,r2564
r4052,r1199
r395,r3858
r2738,r1039
r642,r193
r974,r877
r2933,r2768
r627,r3776
r92,r2280
r621,r1353
r640,r641
r1080,r2209
r4291,r1115
r3059,r718
r2921,r3343
r1442,r776
r225,r3268
r2280,r95
r1279,r2350
r3309,r3616
r1200,r149
r1632,r748
r2338,r2827
r2212,r3642
r89,r2423
r3368,r3367
r2701,r1728
r3280,r3981
r2664,r2666
r2738,r4273
r1987,r4312
r444,r1694
r2848,r2855
r824,r822
r517,r3036
r2240,r1394
r950,r1247
r297,r3973
r2774,r2661
r795,r265
r1790,r3582
r3585,r3577
r3387,r4238
r1984,r3267
r1890,r1648
r2364,r2949
r3731,r183
r1087,r3482
r2102,r3645
r1997,r3889
r3950,r2131
r381,r382
r692,r2301
r1567,r3889
r2413,r497
r1230,r2
r4417,r3641
r2287,r110
r3444,r1311
r4203,r1827
r80,r2438
r1922,r2199
r1268,r298
r302,r301
r647,r3647
r3629,r3433
r2666,r3319
r758,r929
r672,r355
r665,r1902
r3352,r4034
r621,r1354
r130,r1137
r3020,r3134
r1722,r1721
r455,r2648
r4106,r4172
r1472,r1960
r2771,r4064
r4419,r4418
r3236,r1608
r1468,r3292
r1376,r2231
r2560,r3918
r3420,r3122
r1337,r2557
r1191,r3110
r1394,r3868
r3911,r3910
r2197,r1922
r3824,r566
r3736,r1837
r4276,r4051
r2184,r1300
r2338,r3299
r2098,r2099
r1849,r3314
r2071,r3833
r91,r4174
r851,r672
r3049,r4080
r2180,r3678
r704,r3411
r2764,r477
r3125,r4209
r588,r1228
r3194,r721
r32,r401
r2492,r2494
r1332,r3657
r4283,r467
r1077,r1106
r2572,r2023
r3530,r3577
r2591,r2592
r2115,r2904
r684,r2088
r1800,r3968
r3474,r2826
r2750,r3424
r3701,r533
r1007,r2271
r1570,r1569
r758,r930
r1133,r260
r2656,r3341
r2970,r3927
r4186,r2838
r2096,r3669
r164,r880
r1133,r263
r130,r2405
r72,r2130
r438,r2760
r1976,r2248
r1281,r4383
r3249,r2293
r925,r1183
r2275,r3896
r4334,r24
r2413,r2384
r1115,r3816
r1663,r3612
r1725,r4286
r3625,r3537
r3517,r3520
r2413,r2152
r487,r3467
r1159,r3329
r1068,r2474
r572,r2600
r271,r594
r4024,r4026
r847,r848
r1168,r937
r3788,r3787
r4125,r4370
r3461,r3463
r3882,r2818
r587,r674
r1813,r2488
r1662,r1164
r4419,r351
r3306,r4310
r431,r3900
r2961,r2574
r775,r1430
r1013,r3581
r421,r1238
r4321,r2494
r473,r3395
r3635,r767
r1866,r2497
r3835,r2340
r3738,r359
r2094,r2688
r3553,r2799
r3462,r3463
r2307,r3574
r3660,r3480
r2378,r4170
r3384,r1799
r4024,r938
r473,r472
r3039,r3646
r761,r1079
r2503,r312
r1774,r3394
r2426,r116
r1844,r412
r2583,r2775
r665,r4400
r2324,r1429
r2456,r3068
r3979,r3623
r1793,r214
r2755,r206
r2241,r547
r3952,r1678
r3517,r3535
r3787,r42
r2134,r2478
r4320,r3503
r480,r4300
r1992,r3314
r4000,r3411
r1268,r652
r3039,r3431
r738,r3392
r3064,r1664
r1897,r608
r131,r7
r1348,r182
r2849,r2652
r482,r2136
r3287,r2282
r3730,r377
r2849,r709
r1519,r234
r2981,r1231
r1139,r140
r887,r355
r1398,r3289
r2172,r2173
r794,r143
r466,r88
r3335,r1421
r1956,r3411
r3911,r852
r4290,r1099
r3475,r3315
r1461,r1460
r285,r1421
r2364,r3592
r2459,r2458
r2912,r2862
r4175,r4237
r3221,r2800
r533,r3700
r2432,r3853
r2071,r2451
r3631,r3014
r3043,r1305
r3287,r2683
r70,r2130
r582,r2458
r1432,r2061
r2054,r4368
r2868,r4155
r2851,r3048
r3219,r857
r350,r3144
r2590,r1690
r2867,r1974
r486,r2871
r2786,r3208
r710,r2891
r3418,r895
r759,r783
r1720,r546
r959,r958
r4422,r280
r1922,r2198
r3658,r3657
r2081,r3253
r4125,r4186
r1970,r1972
r4198,r4132
r1056,r1054
r3900,r3973
r891,r591
r768,r2666
r4067,r480
r3906,r2333
r1183,r1184
r2917,r504
r287,r571
r3310,r4360
r3211,r2775
r816,r2952
r113,r110
r2436,r3196
r3226,r1923
r1420,r3915
r2269,r2255
r4165,r1304
r4287,r4286
r1009,r1839
r3979,r3622
r517,r3037
r4126,r2054
r2927,r3974
r861,r4324
r2958,r1620
r1641,r1642
r262,r1903
r2955,r966
r2253,r2269
r1100,r4066
r1035,r2833
r3077,r2660
r314,r1606
r630,r1910
r3369,r2599
r3629,r3434
r225,r658
r1791,r3107
r2240,r3868
r2098,r664
r1866,r2496
r729,r2478
r2367,r937
r937,r1485
r3033,r4084
r1795,r1573
r4288,r4324
r2780,r3222
r2935,r2914
r3964,r944
r885,r614
r2935,r1146
r1991,r3314
r1298,r1688
r2308,r879
r3864,r3661
r1442,r2588
r3325,r2210
r3823,r642
r3281,r3981
r4264,r657
r2843,r3416
r2594,r2593
r276,r3144
r3511,r2339
r743,r1442
r130,r132
r2322,r1835
r1173,r2415
r4363,r138
r3585,r2881
r1303,r222
r2683,r2282
r3732,r4312
r1637,r4343
r2006,r685
r1830,r3699
r155,r4059
r1461,r2726
r3141,r3025
r2445,r3068
r2875,r2379
r1743,r1744
r3138,r4172
r1925,r48
r1318,r4422
r2997,r845
r3955,r1727
r4272,r232
r3713,r3762
r2859,r1335
r495,r3654
r4106,r3138
r2858,r1974
r1008,r1262
r1454,r1823
r1591,r3108
r2232,r4214
r3673,r2593
r1121,r3394
r3879,r4293
r3366,r3367
r53,r3773
r3842,r3602
r3967,r2229
r3368,r3366
r3208,r1977
r4202,r2864
r674,r3873
r1113,r3216
r506,r504
r1492,r384
r2333,r398
r1327,r1456
r2698,r82
r2992,r969
r3822,r891
r2092,r2844
r1831,r172
r2780,r1120
r2681,r2682
r842,r3157
r4254,r3051
r3056,r1140
r3661,r3863
r2656,r2890
r3902,r1721
r2382,r2374
r1743,r1258
r2208,r3277
r473,r1759
r3704,r2921
r3730,r1078
r3039,r1396
r952,r3008
r2144,r1323
r924,r235
r2613,r1905
r3164,r749
r3296,r3389
r3994,r626
r237,r3744
r2179,r3678
r601,r3307
r2501,r2500
r3899,r3901
r3882,r3471
r1984,r12
r2613,r3357
r81,r837
r2400,r1525
r3379,r2065
r2126,r2975
r2918,r1467
r2431,r3284
r3567,r2737
r2713,r4391
r4282,r865
r1876,r2661
r2366,r3592
r395,r651
r363,r2926
r3005,r3047
r1693,r1620
r3511,r403
r444,r1536
r1211,r3448
r3409,r101
r107,r3307
r3049,r3050
r390,r3093
r2330,r2073
r1991,r1849
r1350,r1983
r2668,r1683
r2368,r2369
r3335,r285
r3307,r109
r588,r2448
r3357,r1905
r1526,r1645
r3597,r3722
r3245,r2035
r3547,r3740
r4392,r4391
r4067,r4300
r136,r489
r300,r301
r3249,r3560
r695,r2209
r3570,r1897
r3598,r3599
r1862,r4238
r3355,r3651
r2300,r2196
r283,r3264
r2051,r2052
r1802,r2473
r2904,r4232
r713,r4185
r3418,r3122
r1782,r3707
r1377,r1376
r2013,r4372
r1248,r3007
r4199,r4132
r1573,r3149
r1184,r1185
r2017,r2018
r4377,r4378
r2171,r2045
r592,r2911
r2237,r242
r1841,r546
r4117,r4118
r965,r57
r4396,r4168
r795,r846
r752,r676
r105,r2566
r4143,r913
r2099,r664
r1168,r2367
r2657,r3278
r3659,r3657
r667,r2297
r2713,r2235
r2141,r3022
r3738,r360
r1876,r2774
r2474,r3555
r2890,r3341
r2330,r873
r3087,r1904
r143,r1033
r418,r3199
r1076,r2369
r1889,r728
r4027,r2316
r484,r3885
r2496,r1363
r2101,r714
r3523,r1466
r3710,r774
r2608,r3328
r1505,r2160
r4112,r1594
r3785,r3925
r1817,r1911
r3771,r1399
r3383,r409
r3365,r4055
r121,r676
r4392,r2235
r1307,r1306
r2124,r2336
r1007,r1482
r3535,r3520
r2199,r2198
r1982,r4007
r1982,r1696
r497,r2152
r3474,r2076
r643,r1097
r2657,r2658
r2014,r4372
r2059,r1399
r678,r1611
r851,r355
r2104,r1392
r1702,r2206
r3715,r3762
r2183,r4190
r1322,r3180
r2727,r3832
r3110,r1257
r3114,r3404
r2843,r4193
r1910,r3128
r841,r3157
r760,r4371
r1687,r1012
r1965,r1615
r1990,r1196
r1161,r2703
r2031,r3371
r320,r562
r3158,r4216
r128,r2926
r1559,r274
r486,r2870
r231,r3286
r4276,r4290
r1502,r1550
r1055,r1947
r1851,r477
r3789,r4258
r2658,r3278
r3864,r3863
r2440,r1834
r2592,r3967
r2017,r666
r1084,r2018
r909,r3971
r849,r848
r3820,r3824
r1068,r3555
r1215,r532
r3065,r3743
r4334,r142
r2881,r3577
r4392,r2713
r1312,r1313
r1941,r3011
r2833,r2461
r2179,r2180
r2936,r3211
r17,r16
r822,r823
r2691,r979
r425,r40
r3404,r4192
r86,r720
r2003,r2805
r960,r1397
r4419,r4420
r2959,r2720
r691,r1671
r2583,r3211
r701,r4026
r3511,r402
r569,r103
r1715,r1716
r2446,r1822
r3495,r593
r2315,r3970
r2644,r807
r1219,r2377
r1021,r2037
r302,r300
r855,r3373
r3725,r3152
r3685,r638
r3587,r3827
r2660,r1889
r616,r120
r830,r955
r3869,r4386
r1080,r695
r499,r498
r2113,r2086
r1273,r3903
r1499,r988
r1786,r2397
r4127,r423
r2741,r3625
r652,r298
r31,r591
r548,r549
r699,r3019
r3776,r3777
r2136,r1151
r4378,r4376
r967,r1279
r3034,r3032
r276,r350
r2070,r4135
r3449,r4269
r3141,r2549
r3301,r2584
r3285,r2331
r4111,r3986
r1030,r2406
r3067,r3044
r4007,r1696
r2968,r1514
r1468,r1469
r1116,r3525
r3557,r927
r2181,r3828
r1332,r3658
r2958,r1693
r2208,r2194
r2270,r2266
r3489,r2869
r3922,r3927
r3758,r220
r2013,r2014
r2802,r888
r667,r3111
r1359,r640
r3025,r2549
r1567,r2084
r2288,r3918
r2656,r2885
r2489,r1240
r2254,r2253
r1112,r569
r2457,r2438
r2108,r483
r261,r260
r1851,r3538
r1431,r1430
r4305,r2052
r1147,r2935
r1084,r666
r3715,r3713
r1224,r1225
r261,r263
r1057,r1664
r302,r1574
r3691,r964
r3560,r2293
r4402,r1015
r3110,r4358
r1566,r587
r2134,r729
r518,r1740
r3043,r1275
r4301,r480
r506,r2917
r2420,r2260
r4181,r52
r3799,r3846
r2448,r1228
r1169,r520
r3722,r2479
r1224,r427
r1055,r1054
r2308,r2101
r2194,r3276
r1119,r1118
r4047,r731
r4021,r2111
r2306,r2077
r2305,r354
r213,r352
r3901,r1483
r1506,r1228
r2848,r1208
r3135,r3115
r1177,r389
r133,r2899
r2128,r2986
r1463,r2926
r1273,r2012
r743,r2588
r2031,r2035
r2749,r348
r704,r1956
r3918,r1653
r3119,r1288
r3462,r3461
r4380,r842
r4138,r4137
r1925,r1924
r2457,r80
r1321,r2408
r4113,r1594
r29,r3836
r4112,r4114
r1561,r2565
r1431,r4226
r3660,r2555
r3138,r2442
r653,r162
r1401,r3709
r1411,r2975
r1511,r4037
r1919,r4303
r619,r3675
r4418,r4420
r1288,r3380
r705,r1928
r2459,r582
r28,r3836
r709,r2652
r3379,r3126
r3671,r1242
r2846,r1711
r4196,r1904
r94,r95
r2845,r2092
r1171,r3336
r1655,r2369
r142,r24
r2193,r2566
r3283,r1312
r2125,r2493
r1255,r576
r1715,r3883
r3495,r594
r3119,r3380
r1473,r3528
r1566,r3873
r23,r4332
r557,r1344
r2197,r2199
r2661,r328
r3517,r3521
r4380,r3157
r2342,r913
r714,r879
r2232,r324
r1923,r3224
r899,r2938
r1473,r3527
r240,r1179
r4182,r1026
r2520,r2363
r3320,r2423
r1015,r4200
r3221,r3220
r2945,r4289
r4243,r2686
r55,r1095
r3371,r2035
r4264,r3843
r1051,r3368
r2695,r1497
r3226,r3224
r734,r2804
r752,r123
r1043,r3053
r3835,r3827
r1314,r3390
r4196,r3087
r3321,r89
r1047,r1229
r2265,r3158
r249,r208
r3077,r1889
r1994,r2633
r4256,r432
r3900,r297
r2632,r2633
r2010,r3903
r92,r95
r1116,r1118
r1585,r3932
r4363,r4356
r2407,r1012
r2928,r1125
r2440,r1833
r1344,r1345
r4215,r144
r1398,r3290
r121,r123
r995,r2234
r403,r2339
r4398,r4404
r422,r4127
r1844,r413
r2904,r4233
r2060,r2059
r411,r412
r4251,r4055
r2698,r898
r3612,r2039
r4301,r4300
r3789,r3791
r1116,r1119
r3305,r1988
r1351,r4415
r2488,r801
r2027,r3002
r861,r4288
r1306,r1940
r2367,r1485
r4000,r1956
r1542,r3741
r715,r4338
r2737,r2862
r108,r1996
r1920,r1921
r263,r260
r1499,r4103
r105,r2193
r4249,r4055
r719,r718
r1536,r1694
r630,r1870
r3111,r2297
r3308,r3616
r1108,r2452
r3661,r4157
r3988,r3238
r3306,r4315
r622,r3994
r3793,r1636
r4051,r4290
r2288,r1653
r2774,r328
r3193,r3199
r2253,r2255
r4421,r422
r4259,r4267
r2699,r1414
r822,r1882
r3200,r3872
r2999,r957
r3640,r3162
r2745,r2744
r2191,r3005
r4400,r1902
r359,r360
r2698,r67
r3449,r2630
r2592,r2229
r1970,r4008
r4072,r3424
r2427,r3709
r2045,r765
r1574,r301
r833,r1378
r3987,r1938
r1978,r3114
r618,r2902
r3469,r865
r3570,r608
r558,r900
r2915,r474
r3037,r3035
r4126,r4368
r904,r150
r358,r3738
r895,r3122
r3877,r258
r785,r3985
r2414,r3363
r2012,r2010
r801,r803
r269,r1438
r3721,r4310
r800,r1033
r4406,r629
r1923,r1181
r3536,r3605
r3962,r3803
r449,r4054
r1191,r1257
r3787,r3786
r174,r3056
r2557,r2493
r2764,r3538
r3927,r488
r3129,r1988
r4421,r423
r2308,r714
r2265,r4216
r3255,r2249
r3226,r1181
r8,r2913
r2936,r2775
r125,r2153
r2544,r3294
r2626,r4371
r2121,r2598
r1377,r2231
r944,r2078
r1610,r2855
r1337,r2493
r1290,r4223
r1514,r1515
r4319,r3068
r447,r3852
r3133,r756
r2915,r1930
r1163,r3046
r4194,r1904
r1751,r994
r648,r1487
r404,r2356
r1975,r1330
r1642,r1365
r3964,r3965
r2188,r3120
r4047,r1955
r123,r676
r4370,r4186
r1214,r2858
r3799,r3847
r4128,r1758
r2959,r1085
r3920,r1089
r372,r4081
r3297,r3692
r98,r542
r1719,r1722
r2088,r683
r3242,r1455
r559,r558
r3527,r3528
r960,r3666
r1397,r3666
r4146,r1353
r3939,r670
r3707,r3408
r2997,r3774
r2430,r2044
r2830,r2501
r2610,r3832
r1273,r2010
r563,r320
r2503,r1798
r2760,r3626
r2017,r1084
r85,r1662
r3628,r1570
r3538,r477
r4272,r1205
r1056,r1055
r3287,r102
r3910,r852
r2968,r1515
r1035,r2033
r1816,r2034
r1978,r4192
r1789,r1547
r170,r964
r2197,r2198
r681,r1291
r1805,r2034
r3410,r101
r3889,r2084
r377,r1078
r821,r1028
r210,r3985
r3620,r344
r4194,r3087
r437,r2760
r3407,r3974
r105,r2195
r371,r3940
r1567,r1997
r464,r1206
r3955,r1766
r1327,r1457
r3407,r2927
r343,r3620
r2554,r2585
r3659,r3658
r1364,r3053
r251,r393
r3984,r2700
r4385,r2475
r1736,r1828
r3387,r3385
r3440,r2210
r588,r1506
r2890,r2885
r1832,r2066
r4000,r704
r2561,r2178
r3864,r4157
r3567,r2912
r1047,r1868
r4348,r2277
r645,r4009
r1074,r638
r1214,r2867
r898,r67
r547,r3166
r800,r794
r1844,r411
r1049,r1642
r1018,r1418
r4233,r4232
r1447,r138
r2339,r402
r1308,r4165
r949,r1483
r1323,r2964
r3084,r396
r340,r4168
r2676,r268
r3826,r162
r2846,r3954
r4125,r2838
r3741,r2173
r4418,r351
r2720,r1085
r1305,r1275
r1191,r4358
r2987,r4271
r4217,r2105
r1424,r2231
r4112,r4113
r1506,r2448
r30,r5
r1281,r1351
r3902,r1722
r4084,r3032
r4026,r938
r1800,r739
r1289,r3119
r102,r2282
r2586,r1699
r3262,r1804
r3521,r3520
r563,r562
r690,r691
r2754,r680
r987,r3499
r1947,r1054
r3000,r3249
r4111,r1392
r1413,r2969
r2918,r3406
r3585,r3530
r2306,r3436
r4111,r2104
r403,r402
r2978,r2682
r3052,r4254
r1545,r2831
r689,r4164
r1112,r103
r3965,r944
r2671,r1403
r3782,r2960
r443,r3745
r1759,r3395
r517,r3035
r2495,r2492
r3730,r3729
r1816,r2028
r2351,r1279
r759,r3518
r2332,r2330
r3719,r474
r1805,r2028
r2447,r1155
r619,r3548
r3833,r2451
r3894,r2011
r1167,r1606
r3394,r1765
r4044,r2654
r3790,r3791
r1991,r1992
r3659,r1332
r1818,r2024
r1943,r1944
r1759,r472
r2070,r2761
r668,r3588
r474,r1930
r3011,r524
r2683,r102
r622,r626
r4004,r4153
r2996,r2553
r918,r1729
r3471,r2819
r2727,r3257
r2711,r4034
r133,r1490
r2267,r2470
r111,r113
r1051,r3367
r4402,r4200
r2821,r1385
r1994,r2632
r1006,r2116
r3129,r3305
r830,r954
r1492,r1493
r3719,r1930
r4181,r3838
r3823,r193
r3018,r3811
r1393,r3942
r2247,r2809
r4002,r1029
r3535,r3521
r3299,r2827
r4143,r2341
r2945,r573
r197,r1700
r4008,r3438
r925,r1184
r3069,r1102
r1843,r529
r2627,r958
r444,r1538
r1694,r1538
r161,r157
r2765,r2584
r1504,r1199
r2856,r2652
r3365,r4251
r2641,r3192
r768,r2664
r3952,r1691
r2856,r709
r3385,r4238
r465,r336
r2856,r2849
r557,r1345
r4196,r4194
r4166,r4144
r1233,r4316
r1384,r4115
r2060,r3771
r2386,r1701
r1579,r1391
r2568,r115
r2786,r1977
r3940,r2004
r32,r207
r2641,r455
r3928,r2635
r1467,r3406
r3902,r1719
r1270,r228
r908,r3197
r2290,r1259
r1016,r1017
r1617,r1455
r3290,r3289
r3662,r3566
r577,r3053
r16,r556
r25,r3947
r3964,r2078
r2617,r2616
r4398,r4401
r2266,r631
r2273,r246
r3932,r3934
r3084,r3083
r170,r3691
r2744,r1590
r3398,r216
r3965,r2078
r1176,r1920
r1476,r1481
r528,r1627
r914,r1611
r4375,r4182
r824,r823
r3309,r3308
r1222,r970
r3126,r2065
r3947,r3946
r4187,r4344
r4030,r3524
r2249,r3253
r3715,r2972
r776,r2588
r3031,r3009
r851,r887
r3541,r3098
r3662,r307
r2594,r3673
r3436,r2077
r431,r3973
r4408,r4407
r511,r3852
r4401,r4404
r3564,r2421
r3998,r1381
r1975,r3562
r2497,r1363
r59,r3700
r4198,r4199
r1314,r1556
r3268,r658
r4038,r169
r929,r930
r2154,r2822
r224,r1508
r4167,r2219
r1766,r1727
r1715,r1717
r1641,r1365
r4297,r2184
r3480,r2555
r986,r987
r4114,r4113
r4143,r2342
r2361,r3015
r427,r1223
r29,r28
r1663,r2039
r3701,r3700
r3703,r721
r1061,r1557
r3179,r282
r2026,r2701
r1061,r1559
r3484,r1635
r593,r594
r2193,r2195
r3235,r554
r4249,r3365
r600,r3461
r898,r82
r1744,r1258
r4388,r4141
r2504,r1541
r1,r1962
r3525,r1118
r3059,r719
r1876,r328
r3906,r399
r3387,r1862
r2031,r3245
r3364,r134
r418,r420
r3597,r2479
r136,r2396
r2134,r730
r4080,r3050
r3263,r3877
r1548,r3785
r4137,r345
r1856,r764
r1498,r2328
r847,r4085
r666,r2018
r244,r2922
r1157,r1227
r785,r210
r3219,r3223
r3525,r1119
r2508,r1063
r4340,r1031
r3828,r943
r49,r2548
r371,r2004
r209,r208
r1813,r801
r3079,r915
r1932,r952
r357,r371
r2245,r514
r242,r2238
r4298,r957
r1289,r1288
r1377,r1424
r75,r3615
r2618,r2616
r2641,r2648
r3992,r4214
r967,r2350
r3554,r2067
r2237,r2238
r713,r712
r4226,r775
r2115,r4232
r3600,r27
r1390,r4252
r921,r3769
r3124,r2065
r2060,r1399
r833,r834
r1577,r1518
r1076,r1655
r2095,r2688
r1732,r2157
r627,r2529
r1882,r823
r1820,r1384
r2381,r99
r1318,r280
r4279,r4278
r3838,r52
r36,r917
r2923,r3562
r3434,r3433
r230,r654
r23,r4333
r559,r900
r3523,r1130
r67,r82
r1147,r2914
r3371,r3245
r4289,r573
r1548,r3925
r1147,r1146
r4408,r4307
r1234,r381
r1622,r977
r2332,r2073
r1289,r3380
r3675,r3548
r2819,r2818
r1805,r1816
r2439,r253
r2337,r504
r482,r1151
r2556,r1282
r4040,r3073
r70,r4244
r2322,r4088
r1364,r1043
r1997,r2084
r1104,r2687
r357,r3940
r1906,r2866
r3703,r3194
r1408,r2777
r3563,r2877
r2208,r3276
r2456,r4319
r209,r249
r2028,r2034
r4282,r3469
r729,r730
r3808,r2682
r4389,r1285
r1716,r3883
r2854,r2214
r2195,r2566
r826,r2387
r543,r2312
r3922,r488
r730,r2478
r483,r3898
r3856,r853
r1566,r674
r1405,r2670
r978,r2951
r3438,r1972
r3562,r1330
r1782,r3408
r3772,r4191
r1811,r2831
r4046,r1280
r2978,r2681
r2426,r2925
r1353,r1354
r1774,r1765
r2913,r2977
r2342,r2341
r4021,r2000
r1352,r1097
r2126,r1411
r1168,r1485
r437,r3626
r764,r1857
r2097,r2688
r3263,r258
